video,frame,knee_left,knee_right,hip_left,hip_right,trunk_angle,motion_energy
VID_20251012_2045270692.mp4,0,178.6297504655171,174.66121668375342,161.06746448241057,166.8843873296491,178.41806664355474,0.0
VID_20251012_2045270692.mp4,1,178.56381512585114,174.70806865633477,161.07939091062931,166.8733614696484,178.3199685132782,0.0031262893516035167
VID_20251012_2045270692.mp4,2,178.30686656424217,174.79097124790033,161.29417747144393,166.80252627188048,178.13580346500487,0.002870979626745879
VID_20251012_2045270692.mp4,3,178.05980901760324,175.24017814843674,161.42609905794055,166.64575720371195,177.811547960879,0.0058355078037879
VID_20251012_2045270692.mp4,4,177.69520539449,175.85787763383888,161.84044899860137,166.19210167036755,177.3271778530796,0.005396391768474129
VID_20251012_2045270692.mp4,5,177.4042105821199,176.64537329128694,162.23473976110947,165.74344685233214,176.77147635901272,0.0054597928309983645
VID_20251012_2045270692.mp4,6,176.77080807138736,177.588367565449,162.9461103708365,165.2403707474899,176.1037530440206,0.005008915340534763
VID_20251012_2045270692.mp4,7,175.59030126660468,178.32059720289763,163.61767434113906,164.94688213630332,175.51698748511524,0.004963019119587032
VID_20251012_2045270692.mp4,8,174.16870741951615,178.5664577011534,164.4371391504582,164.95188110929516,174.9558587936423,0.005751472665784697
VID_20251012_2045270692.mp4,9,172.49169311494035,178.50055069416115,165.58861964678644,165.1386325363095,174.28985077225616,0.0068223817341479
VID_20251012_2045270692.mp4,10,170.61497345900742,178.08244123592368,167.04641353259575,165.36499528899745,173.5557865031184,0.007774702668078409
VID_20251012_2045270692.mp4,11,169.2814729558181,177.28635954199092,168.03163776184024,165.81981799155056,172.9526470706149,0.006662916092636921
VID_20251012_2045270692.mp4,12,168.86010563735138,176.38176971171038,168.840255436837,166.33122705549502,172.35813197440933,0.004683587453371138
VID_20251012_2045270692.mp4,13,169.0512198517973,175.74436662053574,169.44932400570326,166.66741424567883,171.8264763765258,0.0038688290681055016
VID_20251012_2045270692.mp4,14,169.9705311604291,174.9967722175552,169.6262795335803,167.2242264402748,171.5640683189211,0.0037889602485477163
VID_20251012_2045270692.mp4,15,171.75301685327156,174.2205540828473,169.0985919116862,168.0496868080091,171.58574872552532,0.005099756351119047
VID_20251012_2045270692.mp4,16,174.00193953471813,173.59155281788745,168.23232730525882,168.9581171376208,171.7891109723689,0.005987489588721324
VID_20251012_2045270692.mp4,17,176.27913812084023,173.24580179791155,167.46447628840173,169.68400535320603,172.04254098560222,0.006211402907426704
VID_20251012_2045270692.mp4,18,178.19580616878451,172.90667126129847,166.85678400063298,170.36229692624866,172.3166284536011,0.006766588249150368
VID_20251012_2045270692.mp4,19,178.90850921661985,172.75360902794696,166.5346139952409,170.97956184059868,172.66819571189598,0.007370349676963646
VID_20251012_2045270692.mp4,20,177.86440005006997,172.75935396146463,167.0292011281058,171.4609145063334,173.0396605954171,0.007098052134580245
VID_20251012_2045270692.mp4,21,176.69299466162855,172.7545367829639,167.49910624918198,172.05974097267836,173.5270668797824,0.007388563665805543
VID_20251012_2045270692.mp4,22,175.36586439475778,172.82389951407413,167.59913040284974,172.56423675326897,174.14200872181982,0.008540106899155086
VID_20251012_2045270692.mp4,23,174.17008402412895,173.07144382488943,167.19262799188098,173.00574512177784,174.9393677622497,0.010257875819926147
VID_20251012_2045270692.mp4,24,173.4833832855811,173.55216062324126,166.25258290494367,173.30265147951758,175.87996681551672,0.010815687282178467
VID_20251012_2045270692.mp4,25,174.15398619772344,174.23528304064695,164.55706567073926,173.6737405925745,176.94916185655248,0.010713297962059195
VID_20251012_2045270692.mp4,26,174.42052346799343,175.77103333244776,163.23994039256343,173.67048155155098,177.97950340037548,0.009730460763399373
VID_20251012_2045270692.mp4,27,174.50002214184866,177.84357043799605,162.3951039732514,173.63717127890266,179.0540740619162,0.008372139212621548
VID_20251012_2045270692.mp4,28,174.35908893173956,179.8879230459555,162.47875352570358,173.6997049769677,179.98003367671566,0.008956950493621161
VID_20251012_2045270692.mp4,29,174.16893837052677,177.6862494528581,163.27241857728384,173.70049383841163,179.27824973045614,0.010523116090576188
VID_20251012_2045270692.mp4,30,174.51368535512748,175.224285359337,164.1015264760015,173.28757088404117,178.7342259697991,0.010555533858742397
VID_20251012_2045270692.mp4,31,176.5548420187989,172.54299577842792,163.89958924555395,172.83989558991,178.14677295619558,0.01024943104495749
VID_20251012_2045270692.mp4,32,179.80571379470138,169.41735863015685,163.1037228139549,172.33643752518978,177.6157033708362,0.009322491513822685
VID_20251012_2045270692.mp4,33,176.1110557015701,166.28061241205205,161.4433605725952,171.9192643598758,176.96441631514855,0.008735350905397786
VID_20251012_2045270692.mp4,34,172.38683873274388,162.58689012297592,159.9032340633023,171.41032939541847,176.4008546953365,0.007451195050025401
VID_20251012_2045270692.mp4,35,170.253861649964,159.03947230032296,159.05093574127886,170.96694359759047,175.89313552971396,0.006483514885156543
VID_20251012_2045270692.mp4,36,170.4470492410034,158.23136015687427,160.16100600103786,170.45231528610205,175.89969796908764,0.007815706788904649
VID_20251012_2045270692.mp4,37,171.87682480090442,159.72637741265612,161.97169330655004,169.94337158791856,176.11469078699474,0.008273605829735733
VID_20251012_2045270692.mp4,38,174.32665761574822,162.5466752198099,164.24195122441822,169.4214389810876,176.47909272324642,0.01045102859078926
VID_20251012_2045270692.mp4,39,176.35254318686032,166.1838200093236,165.87590440724804,169.1487993488986,176.75613965740905,0.00979970419240149
VID_20251012_2045270692.mp4,40,177.92899620185162,170.12679836623934,167.47566988629782,168.9336701856119,177.16079262127073,0.010360540103476307
VID_20251012_2045270692.mp4,41,179.0509671201481,173.3861781700284,168.44198482722146,168.88847106797076,177.38545555056092,0.008969269539113764
VID_20251012_2045270692.mp4,42,179.86804013140528,175.92387728184514,169.40918025615613,168.83703611112074,177.63489991537057,0.0075615876901515035
VID_20251012_2045270692.mp4,43,179.68585055019042,177.56488328886857,170.52363597768354,168.49312441855835,178.07059737792684,0.006270326638369776
VID_20251012_2045270692.mp4,44,179.77315604134412,178.5121725474893,171.80810247178553,168.0082958486773,178.73034820239843,0.005944720122333201
VID_20251012_2045270692.mp4,45,179.82258492157078,178.60624679341228,173.0004475353253,167.47546599848627,179.44548174137685,0.005999531033238997
VID_20251012_2045270692.mp4,46,179.45115775518823,178.0047899870158,174.0491273688468,167.030477139494,179.77541522592077,0.006091163744000786
VID_20251012_2045270692.mp4,47,179.06590060500207,176.94959233821413,174.68451430576312,166.67060133897309,179.09541491256675,0.006835688030809431
VID_20251012_2045270692.mp4,48,178.71158662035515,175.84878834748488,175.1234877937575,166.474366426934,178.43753670141845,0.007749102544784673
VID_20251012_2045270692.mp4,49,178.51141818299376,174.9398830289057,175.41043407854622,166.4321678248121,177.88676459561822,0.008141425365315211
VID_20251012_2045270692.mp4,50,177.47449406918088,174.77319114418012,175.06733417242768,166.79053092442402,177.46389780062685,0.008764860256411386
VID_20251012_2045270692.mp4,51,174.124363571924,174.95232516578946,173.76871442931588,167.1267629949843,177.1240006218277,0.009288515889792858
VID_20251012_2045270692.mp4,52,168.48983011426762,175.37179717976667,171.76997751836944,167.59740149472438,176.74993739504444,0.009257887700896819
VID_20251012_2045270692.mp4,53,159.95247103100894,175.86734266043973,168.61034923135026,168.26208793938866,176.5222140693947,0.009267627433609477
VID_20251012_2045270692.mp4,54,151.25448382509992,176.32286677681245,165.23618555054603,168.927052495878,176.34430070735343,0.007664392123022351
VID_20251012_2045270692.mp4,55,145.92214967272375,176.4697024947781,162.4390156701831,169.3422659815051,176.18582258188513,0.007212675632037261
VID_20251012_2045270692.mp4,56,145.47709604177834,176.46594347360107,160.61519538414947,169.60421947654217,176.01941117030503,0.008447469320338507
VID_20251012_2045270692.mp4,57,148.43409701075615,176.67473148691798,159.70006653033613,169.8718656537205,175.8261362819263,0.009104102484849884
