video,frame,knee_left,knee_right,hip_left,hip_right,trunk_angle,motion_energy
VID_20251012_2053043673.mp4,0,171.25512794415727,176.16514981014328,166.3597509012593,170.77449805270123,177.2154104749752,0.0
VID_20251012_2053043673.mp4,1,172.11571856401534,177.06268296638555,166.73899583028552,171.05001669960072,176.9848450624554,0.0047983534296435985
VID_20251012_2053043673.mp4,2,172.70510367177275,177.83790558791864,167.08270971471603,171.26966121843887,176.77536824600966,0.0042837515758862325
VID_20251012_2053043673.mp4,3,174.30995565149718,179.36933852136175,167.80462578041434,171.74681539185016,176.35400754073805,0.008735067130566083
VID_20251012_2053043673.mp4,4,175.4473848750751,179.28760829513493,168.19127063348122,172.17085773722505,176.03993575647758,0.008235964601700533
VID_20251012_2053043673.mp4,5,176.34157730896044,178.88162350242374,168.33819537934602,172.4155308882891,175.89320470604392,0.007139736982091749
VID_20251012_2053043673.mp4,6,177.0546918283663,178.91404826776775,168.12887608572154,172.53255625017897,175.94584309336128,0.006686618660576583
VID_20251012_2053043673.mp4,7,177.6483690951308,179.382881836116,167.62436894413665,172.55710633210813,176.20648854568063,0.007758948457926092
VID_20251012_2053043673.mp4,8,177.96913805551574,179.52616689405005,166.96312627826154,172.4726803326723,176.62670698747533,0.00790882119971982
VID_20251012_2053043673.mp4,9,177.98136492823448,177.88279921582472,166.38002387994942,172.3854739870834,177.2326320262268,0.00878968402926773
VID_20251012_2053043673.mp4,10,177.89898769314374,176.28553649251546,165.79472635060716,172.50756894868633,178.0668205072708,0.008750631426354
VID_20251012_2053043673.mp4,11,177.46978804441278,174.5472822166399,165.63510628270862,172.7869853978014,178.92897593595058,0.006951602920545179
VID_20251012_2053043673.mp4,12,176.28628284019905,172.5720003565675,166.39484414523127,172.9712233213709,179.67330279689708,0.005852422382969343
VID_20251012_2053043673.mp4,13,175.01937625580948,170.47342632974744,167.38138160717,172.703620616875,179.73871216210918,0.006569618911452623
VID_20251012_2053043673.mp4,14,174.43599134868845,167.2064489247585,168.6551040422163,171.4050136904501,179.59434943019562,0.007310081249657779
VID_20251012_2053043673.mp4,15,174.49338755847535,163.48288502180446,169.71951338158027,169.52882412614736,179.66707945594237,0.007160743333472664
VID_20251012_2053043673.mp4,16,175.1050933730646,160.79026320364054,170.12643804201937,167.8355134188233,179.62587305284816,0.007145888676965197
VID_20251012_2053043673.mp4,17,177.29532552160424,159.18913589973877,169.2932659425697,166.58954578403015,179.41795657691938,0.0065862524099811635
VID_20251012_2053043673.mp4,18,179.37354816938108,159.57728394100525,167.78085199527288,166.21825276351004,179.09164780771513,0.0051847415862933685
VID_20251012_2053043673.mp4,19,175.71184819609556,163.67048747027872,165.84475377184324,166.9579405602661,178.598670064796,0.006352737714359123
VID_20251012_2053043673.mp4,20,172.60959639593406,168.5797907928729,164.5369726073028,167.88989366492632,178.254480811793,0.0069617215073063
VID_20251012_2053043673.mp4,21,170.52509447717233,171.895261961929,164.2253014984837,168.2788795168313,178.24748513215138,0.007095065905645236
VID_20251012_2053043673.mp4,22,169.47783961008236,174.25946690913668,164.71619942677296,168.25880783420126,178.44729211673052,0.008742026920259322
VID_20251012_2053043673.mp4,23,169.6126361532704,175.36557483135593,165.74227880085172,167.56002775050368,178.71932556724266,0.010178427131501225
VID_20251012_2053043673.mp4,24,170.8380499626153,175.693876182984,167.05480254390696,166.79300642273765,178.9035191623053,0.009470264544149985
VID_20251012_2053043673.mp4,25,172.60808329629515,175.88631922236104,168.6320858107292,166.13528601374583,179.12759828720462,0.009182293250250082
VID_20251012_2053043673.mp4,26,173.62941147758826,176.43515439873048,170.01734012779346,165.74887807295855,179.4321394933588,0.009117353995447969
VID_20251012_2053043673.mp4,27,174.18521300131428,177.07299777969152,171.16983475476454,165.75876510279753,179.76221648271886,0.009462783526421192
VID_20251012_2053043673.mp4,28,174.73652481183922,177.16389755656422,172.32141406721917,166.09857152713278,179.84786176648652,0.008667276661101002
VID_20251012_2053043673.mp4,29,175.30171706930602,176.35855363546247,173.29986707609413,166.1845352793459,179.37797735964529,0.008234611292172565
VID_20251012_2053043673.mp4,30,175.32186841294646,175.55662829996928,173.66643995151065,166.32967596021075,178.97859141054053,0.007211005993095089
VID_20251012_2053043673.mp4,31,175.33088542990288,174.9498183013667,173.6059753489591,166.96940560650555,178.79794921829168,0.005399157251212251
VID_20251012_2053043673.mp4,32,175.45510534300496,174.34307099246269,173.23159254401364,167.66446819936604,178.7103848357651,0.007273294180243653
VID_20251012_2053043673.mp4,33,174.46381349663628,174.45381735104112,172.14113507158547,168.5920109646307,178.7209223091606,0.009415652241381169
VID_20251012_2053043673.mp4,34,172.9317270493526,175.25416413206227,171.0236394250254,169.71562023599898,178.7577273923325,0.010221178941492147
VID_20251012_2053043673.mp4,35,171.54555936665847,175.91510024887043,169.62123128652254,170.87042049789503,178.84031420741366,0.01118954112019378
VID_20251012_2053043673.mp4,36,170.22359753263018,176.17811094323946,168.2337514208972,171.58047554081602,178.82412080883864,0.010764613267955
VID_20251012_2053043673.mp4,37,167.92851264175107,176.455857824089,166.47125221479374,172.3219218958467,178.86663018197564,0.009470244559276475
VID_20251012_2053043673.mp4,38,166.88525912045665,176.90777306452648,165.06149433748817,173.0980478766344,178.90815836665575,0.008997452866781991
VID_20251012_2053043673.mp4,39,166.7900926616638,177.78313092824587,163.4929223748555,174.00711622849175,178.9553885441917,0.010192514436784386
VID_20251012_2053043673.mp4,40,167.20198031234648,178.83064660361165,162.20777529709767,174.93201512403758,179.0129232123134,0.010603435575374303
VID_20251012_2053043673.mp4,41,168.5320728758184,179.55339220205204,160.89212998756375,175.84686567354998,179.10029186932584,0.010948722157401586
VID_20251012_2053043673.mp4,42,171.3841183874812,179.91925774431493,160.55841157209392,176.31616176469646,179.03770993654277,0.010504040124840689
VID_20251012_2053043673.mp4,43,175.18113594731193,179.6760229457346,160.3999268892827,176.43451092825072,179.06509764290962,0.009017997800130588
VID_20251012_2053043673.mp4,44,178.936309072053,178.94221845232892,160.45507111983284,176.30009544648192,179.2339884834634,0.007367737951098755
VID_20251012_2053043673.mp4,45,177.7983295558012,177.7317016392637,160.64593974394427,175.8831341293215,179.436976403206,0.006079867415881036
VID_20251012_2053043673.mp4,46,175.2525335570623,176.71028260720237,161.07961257955873,175.56392433534336,179.84611270043274,0.005571718064026954
VID_20251012_2053043673.mp4,47,173.43410037813092,175.8663416544419,161.58164916282962,175.35794076954525,179.56978004024583,0.005783842401579524
VID_20251012_2053043673.mp4,48,172.71301589360752,175.2414177777777,162.17977027223864,175.06683127892566,178.9945245536989,0.006934521880746811
VID_20251012_2053043673.mp4,49,172.96166052709177,174.4219246271981,162.4451889423536,174.7924009932332,178.3441212987471,0.007471555942441945
VID_20251012_2053043673.mp4,50,173.54656832861963,173.49065848894261,163.042714586532,174.2254859094031,177.8883250696237,0.007708750115528632
VID_20251012_2053043673.mp4,51,174.81456436970788,171.498674554341,163.58616014338497,172.8089519725015,177.67681299898524,0.008472570280751116
VID_20251012_2053043673.mp4,52,176.7274955026668,167.17928122909228,163.75482770351493,170.42281221352414,177.56454705564937,0.008729882391846319
VID_20251012_2053043673.mp4,53,178.53938116370517,161.79886623791757,164.0719976000073,167.79331494479712,177.51640709343124,0.00793955494979753
VID_20251012_2053043673.mp4,54,179.9863366627419,156.28849717331607,164.74304542393338,165.07660107975698,177.59558209067268,0.007505865881902993
