video_name,frame,knee_left,knee_right,hip_left,hip_right,trunk_angle,motion_energy
Video13,0,156.28425088079,156.33309430655822,135.54786110468422,132.6465221879629,174.27080121974427,0.0
Video13,1,30.61872313636259,45.60841318236077,9.20110693870512,34.6767962818322,178.02372436751688,0.01235753162340684
Video13,2,37.45939927378138,54.27661722625303,13.410918961828143,41.042453845105705,177.67632928420272,0.003854663986148258
Video13,3,48.658090012454075,36.07550311318878,26.947243983326736,25.632385200765363,179.57896364683165,0.003755288142146492
Video13,4,35.99999692053249,16.4568804362878,12.566956033484756,4.258552676990629,179.9359783975574,0.003853609616106209
Video13,5,55.098839616229576,39.770269147116814,29.76628250885845,30.31205884720392,177.79343870934605,0.004580412850235448
Video13,6,72.70625384878379,82.69709066111177,49.27480035351231,73.37960497092132,177.13391058431475,0.0019151590990297755
Video13,7,124.56200273293584,142.66376340382632,104.01383327421344,136.1231457565483,177.05256656682556,0.0039248787092440035
Video13,8,128.8858492182097,171.05769001406347,111.62621299036176,159.14898200491083,177.33266352337034,0.002432888204401188
Video13,9,130.2217760970566,174.58216853443915,112.744497715362,172.40321204461884,175.78767380285203,0.001538666360306014
Video13,10,138.7920887619771,177.56720907031033,121.86565177631705,163.63449573612522,177.05588398419073,0.0012827298857948988
Video13,11,141.35806242201465,168.49826117021067,123.53473757868836,173.45986258040546,176.5269876712062,0.001811956365903222
Video13,12,138.50199152922772,166.2293664909594,120.45918218295732,174.75621166352323,176.73697109151837,0.001350344130487153
Video13,13,142.94544701381452,167.5191198383469,126.31696540373883,154.8441830288843,177.30602270591544,0.0036749875906741964
Video13,14,143.12128293098647,165.8261806336294,126.9552994239845,153.4901878203513,177.30017148327227,0.0012286562811244619
Video13,15,146.3532005871652,167.54144661735248,131.25922373926974,155.68048948127424,177.17345351948117,0.005181404677304353
Video13,16,146.61320957587034,167.82118171326832,132.25219153567932,156.00729721141633,177.42272475321803,0.001482996525186486
Video13,17,148.97772876105998,166.41121511753337,133.6384377163343,158.13458114544062,176.51276599558355,0.005254922491131402
Video13,18,150.47114767601184,169.19378364941178,133.81136648958056,158.83846123226004,176.84449555952216,0.001244104721329434
Video13,19,156.39145156909277,169.8322839219071,138.73293121284797,159.1253722005867,177.46926148861388,0.00508743569706426
Video13,20,155.71486530598108,172.5727961995511,138.3052929989968,160.2620403719894,177.22444716677973,0.0013681040568785242
Video13,21,159.1681322574357,174.9235568267622,141.7790756127541,162.4043669441797,177.40233949658827,0.005564669316465201
Video13,22,159.09853476986268,174.56459965040713,140.91992603434264,163.23937328874166,176.699294323885,0.0012797162388310287
Video13,23,162.2997478554407,173.82478550981352,144.71795010655953,163.74419552979145,177.47588204789398,0.006446245944861211
Video13,24,163.7490885649739,173.34307271806517,145.65723959783287,163.5871081724549,177.79715903480184,0.0008816976438869062
Video13,25,164.4915371898307,173.32529377124763,148.11512536646063,164.33178732725105,178.30475861542644,0.006588915532285517
Video13,26,164.58820266748117,173.67359150877763,148.80729796114142,164.4993940544307,178.64329434041525,0.0007455520557634784
Video13,27,165.40441469890186,174.6127516834746,150.71522246664247,164.68460439172725,179.4588289577959,0.0051709007133137076
Video13,28,165.41659575793082,174.85749787172844,151.20982840764864,164.6282967969855,179.7668229023043,0.0008970345511580916
Video13,29,166.33680787259402,175.50857682784903,153.02024512282307,165.77769992985395,179.94943513846624,0.004464815060297655
Video13,30,166.412481733747,175.70073159204398,152.92056578210085,165.78328150350038,179.95406118108156,0.0008790967139330803
Video13,31,167.39290013851715,176.622990008155,154.9697236962217,165.92565826595754,179.0081663610076,0.002776687795465652
Video13,32,168.29961555493742,177.3872572850416,155.74822251343895,165.83101074860377,178.68621513244534,0.0009893765955260288
Video13,33,170.06516091727312,179.08111453723677,157.16838761104034,166.32892171830377,178.20713035823846,0.0021205905712012104
Video13,34,170.3829079415774,179.44828512293773,157.6310943393959,166.74224961494397,177.92135630670148,0.0009331861228653879
Video13,35,172.14518606507093,178.97879554713953,159.3830657521995,166.25749136577798,177.04730466053377,0.0014272589575160684
Video13,36,173.32772724891495,178.6731740426295,160.09272295600636,166.18831435243794,176.82361299329222,0.0006495551629499914
Video13,37,173.6015963816428,178.23772787914544,160.53262603370672,166.16892311413173,176.37926305591895,0.0012423716711275515
Video13,38,173.69151239711118,177.97298631053275,160.63811032761714,166.21088441263103,176.17552009425023,0.0005614820754889286
Video13,39,174.03455097301236,177.64523322105123,160.9357165071535,165.94936944052094,175.80078954055102,0.0008010489471030941
Video13,40,174.45637746004263,177.42027320904913,161.33643652256177,165.8988845662806,175.62568569840624,0.00037242968877156406
Video13,41,173.94524734591212,176.99643780460914,161.63179728317613,165.86446309737806,175.4922783782363,0.0009723540508385827
Video13,42,173.2352964190949,176.7718902276056,161.65267757350753,165.69982915404668,175.29017376689436,0.00037597074653163436
Video13,43,172.39219838148165,176.6955869669687,161.64506889677924,165.7099814249115,175.29349944302547,0.0008429072119972914
Video13,44,172.2102951938904,176.75148890094073,161.6379720701433,165.76906622997154,175.31353408667863,0.0003919226653648145
Video13,45,172.64670131710625,176.90416807143404,161.36232712614816,166.06947662593907,175.62119736827088,0.0016933914386864865
Video13,46,172.71837304754675,177.05010449337323,161.20102438976096,166.11129264826533,175.78827520514298,0.0007473505807645401
Video13,47,173.99426496560633,177.46155951762984,160.73940879253786,166.77851423543396,176.8173276179234,0.0019039823250337038
Video13,48,174.59208998990138,177.67082896595988,160.29753398098498,167.06106297836132,177.43020548601615,0.0010069288087613698
Video13,49,175.75141954310385,177.5313831055893,159.16650552475463,168.7088505249617,179.35846525053114,0.0033758323300968457
Video13,50,177.0887643929653,177.3551235114675,159.56532317337835,169.18375240003056,179.82036120636553,0.0014524721738063944
Video13,51,177.42910933095527,177.1884979656067,157.56478840129978,172.11441155277896,176.90822238894887,0.003532253883101726
Video13,52,177.41689678350673,177.632656258006,157.36354119554215,172.24042417673826,176.40273782873925,0.0014606849713758965
Video13,53,177.17892306843532,178.3476592293855,155.6937705898052,173.78435251575937,173.88704980624058,0.004387017000805249
Video13,54,177.7537886109996,178.99022661124843,156.10953868792924,173.30509257746664,173.56000269922842,0.0015714647191943528
Video13,55,177.08497233133096,179.19217873098904,155.95594795156373,173.76655451237272,172.23832908758837,0.00436669859019193
Video13,56,176.70085415290828,177.72899795534124,156.96739076133218,172.1748867887599,172.5495193461237,0.0012781999327919709
Video13,57,175.8818696249404,175.3805406885737,156.70054172136994,172.66723890857403,171.73985327409338,0.004025473739161632
Video13,58,175.80729959395535,174.15448665433124,156.8215094671723,172.48290922022554,171.52698189744447,0.0013205016201192673
Video13,59,174.3737612418299,172.759461529472,156.8930822720138,172.54234564894767,171.1632834946615,0.003540221488837041
Video13,60,173.21862531497314,172.41424117568548,157.1727512545197,172.30994187390226,171.28229029397667,0.0010906132784756772
Video13,61,172.26995135883712,171.21097646650796,157.15201766030577,172.66846276787646,170.92135204570582,0.0037871955922155636
Video13,62,171.87638377218647,171.13173561554277,157.34397106033663,173.06982472335238,170.91812936650246,0.0013387930212598916
Video13,63,172.784677511952,172.71700043052988,159.3016369612294,172.8613332561701,171.53801342807273,0.0032592799627419664
Video13,64,173.5805853572028,173.83766135656802,161.03617198190753,172.6424086956985,172.26742934639873,0.002605781862230011
Video13,65,173.0656716847726,173.6267100590425,161.5003269266401,172.18403442941462,172.540245037634,0.001234420321204443
Video13,66,172.09349399243519,174.18208891491628,162.43016513037142,172.18765542045287,173.24079480853933,0.002071548591960565
Video13,67,171.37282562174983,174.46888177520987,162.7774155535379,171.83552496921703,173.73173772789468,0.0011995759877291541
Video13,68,169.99669475523544,173.35713422780697,162.8181049044149,169.79496252836904,175.1204019363469,0.004026666735157828
Video13,69,170.10006750786076,173.66232886665713,163.00775026505391,168.66627402282555,175.85597331146286,0.0010089124694015023
Video13,70,170.39347964460543,173.78116420752878,164.70850672691694,167.25334607007102,177.67210192372497,0.004673300593188318
Video13,71,170.59336673537967,174.0954517533118,165.0948080817115,166.70590093379846,178.42895935022906,0.0019911175424402417
Video13,72,168.45886235288694,172.96180864331768,165.0471231985621,165.9423850904491,179.92444562554687,0.005062597493330636
Video13,73,167.12935513276904,173.07211023526816,165.0174241114108,165.7021281423937,179.38270804268535,0.002056285287394675
Video13,74,161.78020028757922,173.20679252877588,163.41661739975365,165.13438855210882,178.17192325125563,0.004050426185131076
Video13,75,159.94892809069242,173.6016671572911,163.3315825835709,164.71762471103574,177.37533214677424,0.0017602287910201363
Video13,76,157.89306856410246,174.38907344333512,163.59803759393682,164.48021718599833,176.07045326688925,0.0032319711013273703
Video13,77,155.6687250683312,174.48422734993707,162.8501160786734,164.26560689793948,175.63348652055433,0.0018689474373152757
Video13,78,156.56690923502524,173.64012867054657,163.18308169883352,163.89911998081013,175.14241089874739,0.0029347100944230016
Video13,79,156.12443785146309,173.18186385318612,162.71986274461668,163.83097800865409,175.02818242420386,0.0009875690395181808
Video13,80,159.6981894998249,172.44205939046407,163.8081286415549,163.77059480998832,174.8172436859627,0.003875657238743526
Video13,81,160.91022886309136,172.48550341188812,164.26443802480728,164.26232358178325,174.86150404919698,0.001130564194737055
Video13,82,163.07304963568626,172.41708436466993,164.8875151512085,164.82339644162693,175.00652978887726,0.0035328621214086382
Video13,83,163.9094687559943,172.06657572807356,165.27628612650227,164.6670106869486,175.00077963029767,0.0011346177621321212
Video13,84,168.52796019356933,172.29908791502157,164.75781315112238,165.67642508186503,175.8167156419253,0.0022134588974894957
Video13,85,170.25793481865082,172.4037328711679,164.4746582972139,166.23508393416012,176.23819053164362,0.0009754620718233471
Video13,86,170.7675404304338,172.81880434190538,162.81436137634864,166.8789100978605,177.49972537069516,0.0027865559765786847
Video13,87,171.2995310791465,172.94211374387194,162.38871490059893,167.2964389257664,178.12222978573197,0.0014755066597100478
Video13,88,172.0172468729042,172.5794564568798,160.64412038309706,168.85265113582665,179.45737758792268,0.005411707767934514
Video13,89,172.71690784449913,172.4280776900058,161.6808003265631,169.25249074624915,179.20637054393922,0.001778891366539571
Video13,90,173.37904689808914,173.22302863824885,159.77608451079834,171.5035570601837,176.61771271077052,0.005633095900217697
Video13,91,173.91576789019064,173.3462219862815,160.00846919057872,172.21422284916903,176.03818998315018,0.002184027072155115
Video13,92,175.4504701766726,172.80748758044206,160.26514080279065,173.3297173895194,174.4346386488093,0.00697065415707502
Video13,93,175.21050724448378,171.66876295345367,160.0766659900985,173.57190575691462,173.8727535774186,0.0034289249416553655
Video13,94,175.26926268738248,169.1459627798638,160.0727912887536,173.0761225560594,172.45150347377037,0.006392548707398499
Video13,95,175.57402606959639,166.97180365479167,160.33688376412516,171.9363685779585,172.2476857240379,0.002271281950401537
Video13,96,175.4135875011024,166.2955224012476,159.94193838811492,171.43321017859856,171.58503051336805,0.007155825468626888
Video13,97,175.1136011187196,165.79662795964134,159.9902678954003,170.8666502160704,171.3987238756668,0.002105389241919373
Video13,98,175.08498009752546,165.179777916792,160.2696196146611,169.83644824883382,171.33519186461473,0.005520499565384604
Video13,99,175.09924905183388,164.4338046870099,161.01836382882775,168.56084330873225,171.71775968731825,0.0016728557194724226
Video13,100,175.41268810953395,166.18377625446206,162.2519486208878,168.6793575855115,171.98413264283258,0.0047705662295673855
Video13,101,174.84062626540407,166.3059048776846,162.30363095702074,167.94793424708143,172.2304597448627,0.0012544071809812043
Video13,102,175.77311103357198,169.36697971103817,164.15456923495182,169.82081372710223,172.8426507784733,0.004979962313717055
Video13,103,175.57041432045799,169.88106043573154,164.21425435832163,170.57090355115784,172.9188699901167,0.0019105933606624616
Video13,104,176.4228034755835,170.74881329514406,165.790955746617,172.54119102044035,173.38402836616834,0.00434772105831089
Video13,105,176.7557006294444,171.92919718503785,166.20522119595014,173.3320153116073,173.58363143945616,0.0016620768742127818
Video13,106,176.6988711616864,176.32290997757227,167.69003097841284,174.90235120374555,174.9284434689147,0.0037867009188189697
Video13,107,176.15859034175318,178.5291966956001,168.2038860462218,175.48548737691118,175.8251809547838,0.0021747942223693346
Video13,108,175.38664110580333,179.5636210393868,168.99847647410752,174.3854505790695,177.67792476703428,0.00605159766520515
Video13,109,175.3005718198771,179.34016908790156,169.20555452115826,173.11807628079117,178.5393686434968,0.0018929080529646502
Video13,110,177.00970846018268,176.4892334819381,174.12274641122568,164.4157243506326,178.91763654774775,0.010425049416495092
Video13,111,177.68489949147568,175.58936582338336,175.2456078611939,164.08323981198873,178.18286274767553,0.0021212382637190055
Video13,112,174.22888719028856,175.72097514301805,174.32258063260414,162.7639931153803,176.49419820658972,0.007540086114948446
Video13,113,174.20742187082234,174.84232132551773,175.22837959130803,162.60609666233222,176.05677435072843,0.0017098718971917093
Video13,114,165.6613707773358,172.6488059534232,173.20059391357788,161.190264658346,174.65302688765757,0.008701949719000953
Video13,115,165.0300927213923,172.18393029277073,174.4381056913779,160.77817765758687,173.6201904767109,0.00281428744677793
Video13,116,161.93267263728995,172.6978437259352,171.68037074948603,160.8291895100952,173.3671719341668,0.00619713384940318
Video13,117,162.47234218913815,172.43961442390273,171.41918483444223,161.03520549167732,173.31280440718783,0.0031861054330048133
Video13,118,169.3192785831155,174.2430912648826,171.97335594266428,160.713934866887,173.22826876022185,0.010267384394837502
Video13,119,171.41387853348732,174.25303845358835,173.18225287900998,160.90172402171183,173.06528619222058,0.0030417615158843257
Video13,120,171.15171024441867,171.79928865720993,178.5435001911447,162.27351253047553,174.00484850316798,0.009715539629034924
Video13,121,169.8175659525465,174.55308104072947,175.27604413358193,163.9854347624902,174.92830323743237,0.004922595855808175
Video13,122,161.31381253308132,175.14999267735294,176.58399993293756,165.05142290664,176.3818868537278,0.007681405990186959
Video13,123,159.32962841915526,178.61524379816268,173.89831742150807,166.21295813543486,177.5969453238993,0.0044387277748407505
Video13,124,156.61969862623184,178.3072688736686,171.7896262729959,168.24761174149728,177.7340686199481,0.009400186061887352
Video13,125,156.93708877537733,178.07227550097386,171.2447723671535,168.1980986757313,177.84251976915527,0.003741061256732787
Video13,126,157.9879495843791,178.77945179224773,173.60607062371705,167.2744600183346,178.45881971553652,0.006429828061355337
Video13,127,158.49885513848224,176.76618077092414,174.85716294811536,165.58451710105624,178.30686127356904,0.003111842504674288
Video13,128,157.74441416937373,167.95572306985437,179.58276314565066,160.9381229240403,178.71031238666004,0.009901190670489363
Video13,129,156.4957161911025,159.19822665938065,173.51901013976146,155.00126582036916,175.69972742624543,0.010503333116613448
Video13,130,157.7992571589398,159.57221191826008,170.60427278226388,154.17718231916908,174.3689129470747,0.00427784016673368
Video13,131,158.67557455985582,158.87677107802483,167.31100008815338,155.32422408495992,173.36214170852918,0.012294645442373374
Video13,132,157.52800438180913,159.85824401122326,166.0452885624611,155.27426963699062,173.27332326291267,0.0027433140838349344
Video13,133,159.11278295155495,154.403537443356,165.91078823890356,155.3492794293649,172.66004950768607,0.014722373392997376
Video13,134,159.46479247121655,152.59981165657007,166.7291984806563,155.45801976093998,172.52524864852595,0.003707540397899167
Video13,135,159.85743187780392,156.42284067386564,163.40007875871805,157.58587618988165,170.0105362974897,0.01350278334663899
Video13,136,158.80779284856436,158.93206694771897,161.1387371345956,157.91889108534284,169.1124843568644,0.005357387891942349
