video_name,frame,knee_left,knee_right,hip_left,hip_right,trunk_angle,motion_energy
Video4,0,172.21568493219078,175.31491300939908,167.83060927222513,170.8993367968623,178.35515367982615,0.0
Video4,1,177.76567699361385,169.68506207097258,166.0600173500407,174.2947438359554,179.81213094371748,0.011424547795093418
Video4,2,175.93639037556295,169.88789306554696,164.31392671078314,173.56174119927533,179.83249945261196,0.001848033883354884
Video4,3,174.58963098004995,176.78979822581877,165.2651037962014,169.43941302119228,178.16173409717982,0.003537624622836259
Video4,4,173.45220664602553,177.84809135210241,166.11498274293433,167.47523990536715,177.46196840176506,0.0022733559211095132
Video4,5,172.97946108219423,176.77313393724847,167.53059229456912,166.0158238994113,176.71093011875598,0.0018114777225436579
Video4,6,174.2212409981469,175.03482577469046,167.4891163274009,164.99341297350432,176.43245226339417,0.001985527349240849
Video4,7,175.00518410353286,172.90680742306307,167.44403159902205,164.38051858422088,176.0241730298613,0.0010981239152677183
Video4,8,175.44892601465017,175.63428342296052,167.47716829124457,164.6253228141792,175.348882571465,0.0012116644418600792
Video4,9,175.28812291805227,175.7724744744522,167.05852489305056,165.1511192553523,175.39705934659503,0.0007300683946320514
Video4,10,179.76500257724433,179.1801356044626,165.87445669200318,168.45257122819376,177.31964402994467,0.000935252868767944
Video4,11,179.1047489670262,179.33874146823896,166.26988008964653,169.2978388539936,177.44278479570352,0.0007760863412510207
Video4,12,178.10538675295936,178.1025655625367,166.3408184083885,170.4202436239479,177.6985094623745,0.000599206397027688
Video4,13,175.2520762045352,176.1481876490795,166.98838888105385,171.1397115404577,177.7397206751244,0.0006209548675652622
Video4,14,175.4725835013558,175.15349780255912,166.49511362624926,171.69316748584234,177.50026212098714,0.0006645010276274265
Video4,15,173.27580665860293,174.70341801932426,167.16692107034496,172.483652268769,177.42221323508844,0.0009979962399511634
Video4,16,173.62104017755522,174.3075528118449,167.09662406834045,173.28072213805902,177.00760659608565,0.0011749728159470975
Video4,17,173.1715602303064,172.00835095502288,167.24002005690033,174.48588874040567,176.57739905090938,0.0014204130028233368
Video4,18,172.0701256728702,173.68773970327226,167.77272609559688,174.19187684082675,176.12565982114097,0.0013599300926381926
Video4,19,172.44573473384193,174.91659905373092,167.17471255999678,174.3228042562495,175.98777528947156,0.0012262766108368348
Video4,20,173.47674817149155,175.03124014403218,165.60892019166786,174.93043711092722,175.96555060652264,0.001195382439728935
Video4,21,174.79210541316968,176.04224953284742,165.95785413857135,175.14034493609196,175.7012343619082,0.0010793114250356535
Video4,22,174.81276136760408,176.59287641799742,166.03471240779015,175.05448837942905,175.4815694321041,0.0008393042918407632
Video4,23,173.73832665969707,177.50210031443885,166.79968732199092,174.31038105851016,175.05480312466543,0.0007134323770349693
Video4,24,172.05765364801078,177.90097143367814,167.4942154203155,174.2398320456323,174.999793846027,0.0006507969263828086
Video4,25,170.52408653009803,178.36188678372955,168.3933271070689,173.81871941264876,174.85186592861115,0.0005102889104323013
Video4,26,170.96786508742102,179.45665487324743,168.3462360462841,173.6079248640121,174.9310401806259,0.0006865217830195571
Video4,27,171.2375002310151,179.24519514630325,168.10967225473078,173.24786194092275,175.05750050729873,0.0007097671429316253
Video4,28,171.44136714946143,178.75155017825557,167.16162527236037,173.3844599559025,175.57791308071083,0.0009070034279967783
Video4,29,171.82603040248895,178.54083671592736,165.83796269231794,173.31675055509135,176.26741470201034,0.0012064987059795436
Video4,30,173.28824336277503,178.3032958629059,164.50561006894543,173.33179858933826,177.1421749748904,0.001303236141349341
Video4,31,175.90048517733103,177.75619542126515,163.96313673968083,174.07901996184367,178.21643968623593,0.0014148237127246195
Video4,32,176.59271119092995,177.19932118105388,164.33658951504592,175.44529935503908,179.4898379980121,0.0016967880003380053
Video4,33,175.19567116752225,175.6091584971088,165.84436833684936,175.72617537673744,179.58943089808199,0.0019207443251754307
Video4,34,173.95231266653656,175.38041753352877,165.88608869821812,176.19981659849878,178.50782821478202,0.002104524861682546
Video4,35,174.2888372824044,173.3902767587788,167.65051722370427,175.35437770252756,178.45712841133874,0.0026176607970035486
Video4,36,175.52052089183525,168.49754160305346,167.88556172546123,171.9261279623994,178.5972785945435,0.0025126983722050925
Video4,37,176.33192172067794,163.33753169657584,168.79249631864198,168.18558739482646,179.14673516334742,0.0021258402954448404
Video4,38,176.08165437483933,160.57595360820287,169.60243787858667,166.67543702178148,179.09676443520692,0.0019479190761392724
Video4,39,178.58940508603968,159.63333851382862,168.1144506251445,166.04280190484417,178.68323791068514,0.0015888223142334918
Video4,40,177.73119871953767,157.59926494887245,166.49496580566117,164.2859093654079,178.94898860067076,0.0019768774509429958
Video4,41,179.24964670190016,161.1932344742378,168.51362216488292,164.60959719897158,179.22198974596907,0.001893235426960572
Video4,42,176.43176137593633,167.11884992192586,167.96774231025398,165.31768925155583,179.4453074736012,0.0019467626557205663
Video4,43,178.11420220331618,168.54035230885196,170.12081131686332,164.72271803693096,179.93335893620392,0.0016700178384780875
Video4,44,179.91318108605952,172.25242049175864,173.29173564377788,164.29237151129792,178.8844654739457,0.001895632707711422
Video4,45,179.66738297263893,174.05148537709664,172.90669788057306,164.5833995839422,179.2010088595767,0.0014481025211738783
Video4,46,178.62738603193125,178.16294482034434,173.91247240493334,166.03956960031647,179.2456584960892,0.0011494706074396802
Video4,47,179.4455638113121,177.07032635429601,173.69804842472928,166.8102340080632,179.25153657326467,0.001642095320152513
Video4,48,179.90541582270663,174.37481722029548,173.54303086466368,167.13556201483783,179.05765751510793,0.0015564407363082406
Video4,49,178.45878565777966,174.12713744517526,172.91025291366807,167.15345949742655,178.7661973306773,0.0018505169586701818
Video4,50,178.88682761374852,175.8701900891457,172.89672430353698,166.82897588802211,178.24777738033902,0.0016628065795609463
Video4,51,179.20620747327038,177.369177042396,173.72859455860015,166.19585411257998,177.3202826473501,0.0019203636682394729
Video4,52,179.88859842789427,177.34205582788806,175.28516300228054,166.08473707951995,176.07788334561056,0.002327080477367748
Video4,53,179.65646797752763,176.4600228636977,175.28238095635325,167.47211022182995,175.50528778382943,0.0023210780187086625
Video4,54,178.84892465490603,177.55485670650071,172.95169268143349,170.8483212687707,176.3170307421616,0.0026477128267288308
Video4,55,173.2844655205486,179.62550802301365,170.4509695627173,172.42644074659128,176.7677012887875,0.003114620844523107
Video4,56,165.66081632657645,178.9628069364024,168.59648017198853,173.31787831476584,176.56278502179526,0.0031560867121725395
Video4,57,155.6502636886967,175.55169091684746,163.51189123496582,172.08183578728307,176.4410837758149,0.003408785570751537
Video4,58,154.80983486490842,174.79620865086733,161.12671129380257,172.45979780219326,176.53102868610048,0.0025458530043110687
Video4,59,154.8067268561872,174.74992916053893,159.05854531017155,173.93818113662985,177.29962895307398,0.002761275930838148
Video4,60,157.87258829535452,175.12206871418124,159.600370319778,173.58446128891705,177.01165702151093,0.0026479751774759
Video4,61,160.33529720162247,175.80983568368234,160.14115672330098,173.43278740620005,176.70993782410912,0.0025835150119030183
Video4,62,163.61687395026468,176.46239502849104,160.54991444391507,173.9398666830455,176.57007724794764,0.0023038811755902804
Video4,63,172.29245421636713,176.18025760527505,162.47287895268929,173.03710598765576,176.32000055897248,0.0019494735381819985
Video4,64,179.7186778772691,175.23924642671727,162.25678146139202,173.26789347400808,177.0384960899608,0.0017820664427497157
Video4,65,175.76106226201125,174.28412564886256,162.33456575040753,173.08021869589112,177.38347705058897,0.0017759100054249648
Video4,66,174.41814752977754,173.88019681845554,161.60240395146099,173.20561087105156,178.1869096200787,0.0019501140623381728
Video4,67,172.09685190541057,173.71278684214727,161.29241159412442,173.19842279597373,178.9474126900698,0.002040207386016852
Video4,68,172.00218304115208,174.32045690402265,161.24324634834065,173.74025372886854,179.83395822308245,0.0023711745937665275
Video4,69,170.92573423819132,173.94779168673142,162.55814815843576,173.85367880585713,179.76877068243226,0.0020425215815052834
Video4,70,170.7821115553712,173.22946106406974,163.15124854886358,175.27687535573628,178.6139076129744,0.002327107118837758
Video4,71,171.44008696289706,172.05261263878467,164.07633195281517,175.43173716286955,178.00100445144938,0.0031013391686208315
Video4,72,171.51436122339507,171.11510679154392,164.87242867150223,174.57117844952708,177.4922304733304,0.003347534573439403
Video4,73,173.6202676321806,167.2119454278109,164.79875376454174,172.6909110023605,177.17734693602654,0.0033485851053035626
Video4,74,179.00433258739642,156.15019025562333,163.77872492349007,166.00037905639226,177.68159927603742,0.003584641850355898
Video4,75,176.36984126343145,147.84897347985495,161.66264712160216,163.1929444200525,177.3005157638142,0.003802922864754994
Video4,76,175.68534726549547,143.32331974996043,163.42149799632278,159.40818357169968,177.9246156314393,0.00314783666170005
Video4,77,177.0189118387259,141.6025730572356,165.60107413891993,156.9595600565922,178.12498605995464,0.0025174242980552427
Video4,78,176.54196313947278,143.04382384957196,166.84413661998948,156.00278490000758,178.75037438330816,0.003075384732448695
Video4,79,176.71304047147328,147.8434198374864,167.2057965654635,157.23963878997787,178.43606578640825,0.0036561651663346685
Video4,80,175.71030932662572,151.10336538410738,167.31331522425273,158.08892910764737,178.21504363547876,0.0026712236982403353
Video4,81,175.6562992074989,154.97354314996045,167.6790511712196,158.81926814973642,178.0276720196401,0.0027082045421455876
Video4,82,174.92501123194563,162.46273151211673,168.0163502617665,160.15055567289244,177.84717618157438,0.0025313327258283417
Video4,83,175.789665980118,169.49675330919192,168.74188849221272,162.08933958585988,178.0487845139515,0.0015823242790771195
Video4,84,176.0122664888112,174.91214352394147,169.26371336190772,164.41363175142286,178.4801260281425,0.0011726687803412963
Video4,85,175.68407659139584,177.35898914772739,169.41724994422134,165.66132725247573,178.6967372955237,0.0010725991292433335
Video4,86,175.29966727415754,178.2691933815525,169.67992050156687,165.2091204738161,179.42980701943557,0.0017295752962430285
Video4,87,174.66307520976127,178.15627492343043,170.55292061633224,163.39129077066627,179.1021119041409,0.0018828468340816016
Video4,88,174.8725897379596,178.8958325728505,172.37353259672287,163.95233355473823,178.01045810240197,0.002669951680934791
Video4,89,174.17365582244116,179.73396334782464,173.67678387297573,163.56618812538773,176.41346461338074,0.0027615888552232175
Video4,90,173.93176420377097,178.9262073048589,174.75281302854737,162.43183278737902,175.35459122208027,0.00231851343855713
Video4,91,172.60521322851545,178.53042136141883,174.9709875403706,161.54721389919538,174.25317504721875,0.0030467054157546046
Video4,92,170.85455929901505,176.25282681463574,174.4753392726342,160.73026629886564,173.91923083950303,0.0027684131354996596
Video4,93,167.4573456835227,175.86575030999413,172.6846067360161,160.41189598495936,173.01842332732488,0.0028465026707360326
Video4,94,166.30605814445252,176.39106417053927,170.074308071666,162.0454282633868,173.38965009393138,0.002171972935849973
Video4,95,170.48012195799635,176.22892695847395,169.73395411180195,162.46409532604798,173.2541102790346,0.002499963975313934
Video4,96,172.35421118608292,176.0696587667338,169.5528803105207,162.2949085111419,172.96076340650924,0.0015752031044526525
Video4,97,172.7113548114356,175.87435526770085,167.55548811452246,163.32561109981643,173.73750309112424,0.0013376765630461948
Video4,98,173.4907349381507,176.23780846283506,167.4327467225243,163.7906493213806,173.85056258015166,0.00045518238436091315
Video4,99,175.2624484392421,176.48520784627513,167.9895124444449,164.32893046631648,174.10787766620453,0.0007022020943237065
Video4,100,175.64011087884788,176.99926260959984,167.66344368959477,165.27399293841708,174.5170902238243,0.0004132751262549177
Video4,101,176.9861532115513,177.01150435757313,168.26461888887064,165.88750205139254,174.7235103306872,0.00038183299881039076
Video4,102,177.90569364187974,177.25295723872915,168.38409807506673,166.33538667671482,174.9511618526533,0.00040860654729785677
Video4,103,178.3025538779058,178.2038533028189,168.5359525639277,166.80534409959466,174.9977197661519,0.0003786414410128658
Video4,104,178.4012091011459,178.6239042598206,168.47580131513624,167.14128836096435,175.12653415870133,0.0005391763918327617
Video4,105,178.44523107401062,178.85238904230764,168.407409252451,167.26020236801102,175.190299933206,0.0006722247961795683
Video4,106,178.61871062966745,178.718085377976,168.66206512234913,166.73804881035508,175.03847649398696,0.0006706926858786342
Video4,107,178.6115985200036,178.59616327031807,168.69735533959138,166.6258012498885,175.06317147486607,0.0005957685185201274
Video4,108,178.56487610596193,177.52503693803158,168.72883861999549,166.17334216506785,175.09635680957302,0.0009472358858946615
Video4,109,178.62139552795688,175.05921980767124,168.8047456670014,165.11288331174046,175.13201619058367,0.001000223286224132
