video_name,frame,knee_left,knee_right,hip_left,hip_right,trunk_angle,motion_energy
Video20,0,,,,,,0.0
Video20,1,174.67607435349032,176.63215657828232,160.12662568702189,170.7716490962177,175.74480532112202,0.7003705126769615
Video20,2,175.5232323854221,177.79649497739882,159.90835507163132,168.75766089362736,176.0378422236869,0.0018081872752218502
Video20,3,176.26644751211884,178.53741063978342,160.79416828475578,167.90969475239908,176.14511696421565,0.0011799985712224838
Video20,4,175.7787712213387,179.62518010186557,160.12825624246943,166.6559891192749,176.46172954654259,0.0017870745875618625
Video20,5,173.34895712822828,179.5780414518971,157.7645325134271,167.10684570342866,176.7213893518315,0.0020136643539775604
Video20,6,168.12422620938457,175.48074653952145,152.15738234327094,172.7137627233566,177.68765384110034,0.0012693956042781004
Video20,7,161.19708464016892,175.33951531067927,145.93834838992737,173.51756521767794,178.03836923715687,0.0014470689224474324
Video20,8,161.46957981090026,173.96148532632554,146.3220232429083,176.90456586316873,178.66719778953677,0.0020312233404679732
Video20,9,168.63648303826307,176.8953664723973,151.88385689983787,175.82187179267868,179.16763778898323,0.001966674219478263
Video20,10,173.0381459353381,179.76639845529152,155.66690367198197,174.65190592322904,179.60102261066413,0.0016381460608858008
Video20,11,173.73888580490566,176.20438580385164,156.17619315507278,172.44935048392236,179.97495063987472,0.0017066286368803587
Video20,12,178.48274274186207,179.10493568237084,158.56070569566208,176.1681503474027,179.1220277909649,0.0015224841507998404
Video20,13,176.6289972558671,179.53395792397674,157.216810917612,177.9271972922118,178.805407617977,0.002166858225157768
Video20,14,176.66976052010517,179.44370552734074,157.43967905135852,178.25332812220344,178.77881350226875,0.0023806817603833747
Video20,15,179.73268317855067,179.27776969924471,160.47203544518504,178.42790559184078,178.82619645923498,0.0017147028084957246
Video20,16,178.63733598020403,179.46449938356594,161.39583430392616,177.5710888456888,178.78269417523774,0.0019064676581007104
Video20,17,177.7603845209208,177.6144511128882,162.28933791556267,175.92209157668137,178.8200237342662,0.0020720060124541765
Video20,18,176.31310452912552,175.69137504238878,164.21322791085976,173.9508039355366,179.01369106298174,0.001828694885427295
Video20,19,176.8158208427122,173.42328733296182,164.3125845117257,171.35968380763032,179.24930918995048,0.0009579410155614301
Video20,20,173.51958801592247,171.92860616284355,167.27766271749437,169.93769905520023,179.33559280924376,0.0007989212419047475
Video20,21,171.98887850377997,171.81326593311366,168.72881757524613,169.88558562654268,179.34519927831528,0.0008068315007469871
Video20,22,171.61117210427113,171.42215549019545,169.43241100769924,169.64047395854448,179.41303008290188,0.0008072776324821258
Video20,23,172.46591696615727,171.16406213412805,168.91011853740693,169.4707147375189,179.42719693561546,0.0005059621550820141
Video20,24,173.3803228407175,168.97670002476622,168.1134462076707,167.4793752773773,179.48012392298574,0.00033290955153378234
Video20,25,173.63327432484442,165.54427276015616,167.89395330020457,164.4680550353813,179.55048972779426,0.0003527551889419615
Video20,26,174.0514031671282,164.5075626392176,167.52435263881185,163.54263717610067,179.57560098900146,0.0001886441852107117
Video20,27,174.31595723392596,163.73071223888385,167.24220568073704,162.77268230760075,179.6168148795922,0.00029427219520915303
Video20,28,174.1704617155254,163.81772769902076,167.35647090765113,162.80563201304153,179.66704201468335,0.0002472938010186818
