video_name,frame,knee_left,knee_right,hip_left,hip_right,trunk_angle,motion_energy
Video15,0,169.48371646280913,166.62047691812708,89.54259613944983,124.13199581913851,135.5686125215458,0.0
Video15,1,142.92721838842346,57.12183516910163,116.26170522915137,82.80251599679892,174.16448522096445,0.015172714988390608
Video15,2,11.135633946186397,12.295214259905828,0.6377043643449429,29.483484877391874,172.67889949345945,0.01284224111022372
Video15,3,14.270207154031498,0.28972957680828465,3.641335959061393,13.83642148595709,173.25312570085555,0.004525499361934074
Video15,4,13.514393651919388,11.470961012743507,3.8376836261679967,1.9998849901732276,173.04256532654176,0.0025931086504098156
Video15,5,77.19629487147368,70.1755361503762,68.91291456732368,60.072266521992134,174.19927850215436,0.002595412008690109
Video15,6,89.47409742912343,92.5835550581535,82.59743628951783,83.14252136600399,175.5400382803823,0.0013796646486629123
Video15,7,109.82043257539141,131.10180287506108,102.89135454021086,120.50198341551081,175.53549246972605,0.001386498863046818
Video15,8,113.58433271931371,141.2422242134807,107.08299987403151,130.4479791145325,176.23378988974252,0.0009323936520200745
Video15,9,117.52739231989308,149.9712354309462,109.37027639740452,139.1906238307911,177.0444221101603,0.0006301570119279838
Video15,10,118.45393616548803,140.18133701107072,109.94726608267318,130.99419531408108,177.82788732134944,0.000699414899854949
Video15,11,119.24249031728434,137.8400903725723,110.30999451084458,128.95458509553018,177.898832531036,0.0007024407386779752
Video15,12,120.37107356634237,143.38521845765536,110.85047643018432,134.79226317380434,178.29227962305112,0.0009885172952305238
Video15,13,119.40263979486883,146.61504915295296,108.973525042478,138.4256230054736,178.66010854214343,0.001031136422446278
Video15,14,117.09825635058156,144.38262794630526,105.89742410232392,136.47104434219978,179.09926919066106,0.0012877696391307963
Video15,15,114.84247848102183,137.7056436070033,102.91641084666959,129.9822532192525,179.4566750125098,0.0014574320027322455
Video15,16,111.69496069797013,129.27484554525154,100.82713927641827,121.15357207529289,179.11394206545503,0.0021321331009720346
Video15,17,113.58195978153577,128.4653402420737,102.3501233670409,119.93181617147788,179.18895849069622,0.001866617437564962
Video15,18,115.40570220178778,129.78053106695754,103.16130052207376,121.27753464576355,179.8623241016692,0.0011859414252367879
Video15,19,118.64914579967856,134.80526089383147,106.08623680316411,125.92237621795302,179.55859939505794,0.0013554543256759652
Video15,20,123.95618803074107,136.5131346923814,110.69465776246811,127.50651611857126,179.40408215152814,0.0016274276104840373
Video15,21,130.54535350093556,142.7689349714943,116.52614402268524,133.87628325320398,178.87430820143578,0.0015086915456887498
Video15,22,137.589187237936,148.76543324900464,122.11274963676375,139.73167139719135,177.78970570299802,0.001648020563703594
Video15,23,143.34375095689757,151.04092077303932,128.68200959163073,142.55925207962966,177.89328236156473,0.0016490618387858132
Video15,24,146.631024528872,152.54901383468172,132.87850581590627,144.36182596659688,177.9499308495957,0.003114093433726916
Video15,25,151.29625115533932,154.5461830845901,137.85616729035956,145.184979479183,178.05624358177025,0.0033513117920268673
Video15,26,153.74096512378182,155.1382446879566,141.25748273116542,145.67348705921265,178.3513645291881,0.003333163532343774
Video15,27,155.42188541968576,157.42101727324246,144.46051519667898,145.6286024511412,179.48732986866688,0.003447573744889458
Video15,28,155.7789560606567,159.49257641994777,147.76361766164774,147.12329370819853,179.8460955874826,0.003783444111997427
Video15,29,154.49387714674882,160.65790456947462,148.03685445677473,147.03986690013312,179.54944614302116,0.0038714892033374707
Video15,30,153.89343534774977,162.9233363013531,149.0763655410133,149.76297061342652,179.6530189902007,0.003488872538913376
Video15,31,155.7206643772731,166.18396150758377,150.99925895664515,152.4309521324077,179.52281729142084,0.0035090125871427174
Video15,32,156.4336539907998,170.78283871648648,152.54339376644904,155.82085990722456,179.50381895660428,0.003930433229966595
Video15,33,158.17335042387137,172.73295593238856,154.50540057138465,157.22711539169245,179.24520147562268,0.0035319043831391786
Video15,34,160.07347122763431,172.16495747890667,157.5357257979302,156.99950535178272,178.6821898029197,0.0030239093484300556
Video15,35,162.60465121932074,170.83940176171987,160.5331179394189,156.144390469966,178.0132900386214,0.0034033168445933948
Video15,36,163.82443302822006,170.60436297834295,161.93581624118724,156.28329532332776,177.81922051245687,0.0030275691639293323
Video15,37,168.26260292434014,170.24203501693862,165.55788171240968,156.2377988709561,177.30702748415408,0.002925289399696117
Video15,38,171.9492193375049,169.60675916272436,168.25425161715245,156.67863180042224,176.9690760974411,0.0025644668123938844
Video15,39,175.68363135418642,169.5285492284528,170.61788628335577,157.1217500751925,176.83986299538583,0.0022021947485027916
Video15,40,177.59300863613322,170.0123225889168,171.65199344334198,158.00983919614768,176.9002288353484,0.002227748433748879
Video15,41,178.91720441920032,171.87578369259,172.36444752811707,159.274860059854,176.96655485107408,0.0017061748287894476
Video15,42,179.74173515305407,172.86851547358427,172.89816298960912,159.697425952101,176.79329598924468,0.0014894685961983403
Video15,43,178.77475164649323,174.00043944810673,173.45164088809005,161.22813196449505,176.81236078903962,0.001672925822662588
Video15,44,177.90968666034098,174.98279545009734,173.94284432195553,162.3147599348276,176.7033812141323,0.0013468626773718614
