video_name,frame,knee_left,knee_right,hip_left,hip_right,trunk_angle,motion_energy
Video1,0,,,,,,0.0
Video1,1,179.09187331747694,175.99870374555238,161.55658367025595,166.80962140051304,178.0658299966002,0.5643875788558613
Video1,2,179.72855600770077,176.11308759811757,161.73670308506314,166.13062737107367,177.63713343674354,0.0006148074612472988
Video1,3,179.76658941483467,176.16796414693133,162.03221571762765,165.50954813233986,177.26881411447258,0.0006270133184664194
Video1,4,178.07779825474407,176.14845330013625,162.71306701305153,165.5359058750582,176.9097245533509,0.0007651990110223969
Video1,5,177.41850149341343,177.55486312798007,162.61453606978284,164.7739503219828,176.67179514079515,0.0009272468812537907
Video1,6,176.13733482094986,179.33430167922322,163.38945766588984,164.1717981812025,176.17268152048956,0.0014867796139283638
Video1,7,176.13023203211276,179.7243036330386,163.12835163108278,164.30535992260255,175.73514930950944,0.0013051678737004547
Video1,8,174.18811932855414,179.26909968985697,164.4944411308623,164.04851762214713,174.83123192531528,0.0015356048490061938
Video1,9,171.7743537897461,177.87010672765854,165.4260262619303,164.55418044130914,174.1076793358986,0.0015578116431380772
Video1,10,170.6866780201166,176.69382067256862,166.14167544941057,165.5064926650667,173.5775433363355,0.001699104002027804
Video1,11,169.18650327528658,176.1630994223614,168.21208439161757,165.57036931399907,172.56960376247488,0.0015075107415517112
Video1,12,166.52565772507955,175.81456555075243,170.6104118772039,165.76272387067772,171.8354590820287,0.0013605830344286857
Video1,13,167.32094742343463,175.30947164419462,170.64509875272452,166.2196080101007,171.35717528823415,0.0011618308948747988
Video1,14,169.45508035364057,174.4632048135901,169.45797781830714,167.2171587775358,171.2352374608676,0.0009506895686640892
Video1,15,171.3571420333094,175.48965241161514,169.62420329871375,167.17067811576194,171.12671835931118,0.0009518658572977307
Video1,16,173.56092101359906,174.57093715120965,169.7000378144493,168.35665454832125,171.26450498010615,0.0007888345104275286
Video1,17,177.36934337466556,173.24636487524796,167.4319396106208,170.28875258616338,172.0713856926313,0.0009116972937728453
Video1,18,179.33475202313468,172.48667350070806,166.60173543963367,171.25508697789047,172.44462861281238,0.001224853324167657
Video1,19,178.8274335912415,171.8856783770873,165.96736244070297,172.09392679750061,172.79561922511914,0.0010304726434476397
Video1,20,179.2063683163501,172.0883685622815,167.57569603106893,171.55109350951383,172.64265695088463,0.0008486152598352211
Video1,21,175.96399946995643,172.6293599288279,168.11924382419522,172.26312742424446,173.2445859840808,0.001150610772046176
Video1,22,170.83458347805293,172.82763377714576,170.18570902115908,172.53390959386283,173.68052722622508,0.0009114155263611774
Video1,23,171.7683087833809,172.5854939066391,167.7550436606779,174.01315354200952,175.12830071146436,0.001332587364948158
Video1,24,173.40686313973694,173.09795238559863,165.88221002137914,173.98234131339288,175.92362095387912,0.0014242760159752636
Video1,25,173.89955407081814,174.36125002184633,164.09420088940624,173.29258815049522,176.7255152185926,0.0015203180638226562
Video1,26,173.88145954882572,175.68305703773117,162.51549730358533,173.3063717201584,178.0762144458371,0.0015070849295818428
Video1,27,174.7089604284948,176.5531311277428,161.22841852913638,174.39287137446007,179.2629439397686,0.0013237979375954822
Video1,28,174.53229450467174,178.83677980852366,161.14521157060102,174.16530622903431,179.7574757178535,0.0018445614612463707
Video1,29,173.85530052326706,177.16480219412782,162.01761951449063,173.53454441003015,178.8920775610601,0.0022059444225195697
Video1,30,174.15563325577284,174.6400754915185,164.52928990905545,173.28585455017887,178.71587005280077,0.0022142859119357477
Video1,31,173.15432507219015,174.0550022257679,166.76020588436847,173.23415743434882,178.387640662866,0.0024710469173662582
Video1,32,177.183674497614,171.933149181274,165.40886920479366,172.39515628934254,178.0214156270324,0.001878835938193584
Video1,33,174.79151832403377,166.09869689542194,160.1887471440435,172.12609737604953,176.73900420276476,0.002311659581733475
Video1,34,169.36567243238022,160.66556542861068,157.99342292483897,171.28860568111983,176.1696430400356,0.0021212818947705337
Video1,35,165.64355677773273,158.68673090333454,156.416756458919,171.39729219129487,175.4009360185212,0.0022042538180495736
Video1,36,168.0447865928329,156.9423392113028,158.73592944611704,170.72402858924283,175.51887706298598,0.0016798377037048281
Video1,37,171.6892973278623,152.70137976137772,160.91047904810404,169.71417549333484,175.5570082950691,0.002080571019288266
Video1,38,174.6622923750012,158.68032698378465,165.23504853480327,168.79267242805324,176.792570494176,0.0026588494127446965
Video1,39,175.85829120443216,164.56902837141408,166.68334655584104,168.47429271333868,177.0705383668798,0.0021313505642341813
Video1,40,177.5410372283192,169.94509782799412,167.97631378306158,168.44422163621851,177.30906726387468,0.0024309049953113934
Video1,41,179.2174242566179,173.68857619498033,167.83927476981472,168.8979209216126,177.0990606836442,0.0023946188616030136
Video1,42,179.80083443899733,176.17090675703548,168.74567728473494,169.1760835197954,177.30024277215384,0.001186559597651163
Video1,43,179.20549131874893,178.9912515070119,169.78379429475174,169.6168030649366,177.58251633168257,0.0011621925866965083
Video1,44,179.2267787231401,179.29909015086108,171.55851023022927,168.3511868513492,178.38199273919503,0.0013229083834272477
Video1,45,179.58770053410743,178.50857803432277,173.30192670096397,166.92406114518496,179.26805061738918,0.0012197282278176467
Video1,46,178.30208962417893,178.15946747609325,173.79270626139137,166.50058617191152,179.7910187021271,0.0013376578237071215
Video1,47,178.431566101681,176.25624658863055,175.0977667481635,166.01630138063013,178.92483445399952,0.0017055417552138794
Video1,48,178.96893706567437,175.13706931136005,175.8351950640513,166.64533888563335,178.05160867169394,0.00236965444954959
Video1,49,178.2913419942758,173.7707209408908,175.26428237521367,166.09425506172968,177.860565150483,0.0016799153703631802
Video1,50,177.8890530331899,173.20676927962683,175.46915869438115,165.338476171886,177.11952686720915,0.002202828273628693
Video1,51,177.23367954567414,173.2931605050739,175.1042160216279,166.0709592209242,176.94792149778215,0.0029935263323061403
Video1,52,172.19772920660844,174.951287855558,173.48811087164177,167.4266762562823,176.60535627434942,0.0029494852730722145
Video1,53,158.9172647782741,176.09505492936114,169.20240649895055,168.6348537258004,176.38731300350906,0.00312841615893624
Video1,54,147.8053350513812,176.2404648979302,165.16852214433027,168.63732177994268,176.05595671413315,0.0018845236662662366
Video1,55,137.20130208202355,175.6215671877851,160.14043079814974,168.94123153345026,176.00173479094695,0.0019985220649025633
Video1,56,137.43215460785254,175.71591096497608,158.50618836983253,169.56949728620623,176.02159016898977,0.002348446484768038
Video1,57,146.02151994800508,176.0286239581964,159.45008846826903,169.7290397465256,175.91996283733957,0.003197101481033089
Video1,58,153.39402412662506,176.16796015087732,160.42947591051612,169.56769562046813,175.53057886693483,0.0026867299368887247
Video1,59,160.21189081189297,177.19109458991235,161.1350618077169,169.98258413431307,175.05834643024656,0.0024800815365531243
Video1,60,164.40481864065865,177.40474339315577,160.6687974993823,170.05246808931216,175.1619050481764,0.002200764688578517
Video1,61,171.95625209570693,176.27404779008,159.41036971472164,170.4590579020074,175.50251348309374,0.0033029096596168743
Video1,62,179.59177193674066,175.98356345902553,158.61394274625724,170.68982248073252,176.48513186563738,0.002629543795730129
Video1,63,178.0542992211513,175.82973780279673,157.9603443710999,171.4285162071864,177.7577466137394,0.0018861176389636449
Video1,64,176.96272862141723,175.11081567754397,157.7579889566107,172.54685302141414,179.12174525242813,0.0019361647692593628
Video1,65,176.35177365466242,174.23445997875186,158.22930087968962,173.6921197442314,179.7747217163725,0.002273913134228092
Video1,66,176.0827973404587,173.83183709485945,159.04076732933444,174.4542277710345,178.90394455085334,0.002737603404305204
Video1,67,176.53248313052123,173.07087672460725,159.53192224426994,174.76861730059184,178.0493638897528,0.003336290066892452
Video1,68,179.85162832350065,171.5561325816813,161.1140460470006,172.28948416076497,179.01283457046728,0.004121488242438344
Video1,69,175.7392023279986,170.00720930734616,160.3428818199565,169.79384264421464,179.30576085761504,0.0040745351350668715
Video1,70,174.5294178682857,168.56528714510628,161.55057868771175,166.58044052413217,179.95850810040227,0.0031326611836751343
Video1,71,174.0465954974434,166.43108135025307,161.8352336388725,164.1405600573587,179.95551831994064,0.0032357970873514753
