video,frame,knee_left,knee_right,hip_left,hip_right,trunk_angle,motion_energy
VID_20251012_205446052~2.mp4,0,177.1775232835353,177.87480152938397,167.64808873461553,169.03022923726573,176.12780456697712,0.0
VID_20251012_205446052~2.mp4,1,177.56792081120477,177.79919059195578,167.85185959376977,168.85813226779462,175.84875999094146,0.0020781949739521605
VID_20251012_205446052~2.mp4,2,178.04118738991963,177.66081201729713,167.7807926177303,168.97511582869566,175.7281329241017,0.001698019463168019
VID_20251012_205446052~2.mp4,3,178.61861647187268,177.48766752585098,167.76664899518946,169.16279538298016,175.51332574105388,0.00335645274501169
VID_20251012_205446052~2.mp4,4,178.9694547592345,177.2168413624798,167.84412607339792,169.5998982604902,175.42949219809282,0.0032101040908693135
VID_20251012_205446052~2.mp4,5,179.13284532164232,177.09761378016424,167.7656659018509,170.1957272236415,175.5311269751966,0.00290212754273092
VID_20251012_205446052~2.mp4,6,179.19224466489572,177.0872806369005,167.6059641230996,170.84494333209835,175.74395762705223,0.0030096538109729825
VID_20251012_205446052~2.mp4,7,179.02250833933195,177.3172671154083,167.6611157181182,171.22170988222337,175.90079499766682,0.0029850425529926107
VID_20251012_205446052~2.mp4,8,178.92326897698368,177.64270648162432,167.7853769186895,171.284252767572,175.9608537652806,0.0028858044656758217
VID_20251012_205446052~2.mp4,9,179.02585241116452,178.02427950526913,167.80501561183206,171.25337927848614,175.99326135668005,0.0032089629673492004
VID_20251012_205446052~2.mp4,10,179.23093963817266,178.35874527086455,167.74625346799203,171.14427304668186,176.03509802893794,0.0037323476114978177
VID_20251012_205446052~2.mp4,11,179.3313340410614,178.63562272881404,167.63606554697262,171.05991770292783,176.1237092251175,0.004103300901027754
VID_20251012_205446052~2.mp4,12,179.33488179239163,178.7995679904973,167.52782073753374,171.05439403938942,176.2541069187272,0.0040897073073292815
VID_20251012_205446052~2.mp4,13,179.32025023644047,178.900315935203,167.3827375694823,171.1340725476021,176.42170280527196,0.003799328641095949
VID_20251012_205446052~2.mp4,14,179.31062295496739,179.01846367544871,167.15232571832718,171.1984316731586,176.61445477382028,0.003376851007332581
VID_20251012_205446052~2.mp4,15,179.2984224092423,179.10403790716327,166.95424535238107,171.2970365369322,176.79669011980624,0.002929261995467182
VID_20251012_205446052~2.mp4,16,179.2903896514281,179.17559096343885,166.8285551757075,171.37167786629885,176.9155638455619,0.002565046406000896
VID_20251012_205446052~2.mp4,17,179.38120729394632,179.2326978006847,166.64505588536278,171.47123432646111,177.02361196756337,0.0024756602717839705
VID_20251012_205446052~2.mp4,18,179.53446311413796,179.34782833949868,166.41415107840723,171.58632247493745,177.13182255262126,0.0025517644535874625
VID_20251012_205446052~2.mp4,19,179.67163136840335,179.5310519665913,166.21244149186967,171.70032514339033,177.23106600886237,0.002188126940628848
