video,frame,knee_left,knee_right,hip_left,hip_right,trunk_angle,motion_energy
VID_20251012_204723057~2.mp4,0,176.36749965772412,175.55024062927478,170.68661434329587,170.38839087908391,173.80729757580067,0.0
VID_20251012_204723057~2.mp4,1,176.2707688414277,175.52944202841854,170.43888814970433,170.35273106137788,173.84617067688902,0.0011540754752158366
VID_20251012_204723057~2.mp4,2,176.1731577218256,175.54204914483816,170.24682983737162,170.30724437277706,173.89061233942334,0.001082248976567802
VID_20251012_204723057~2.mp4,3,175.89481444330488,175.52453274869788,169.811789327505,170.29782088859326,173.99494841672012,0.0022071298419186736
VID_20251012_204723057~2.mp4,4,175.85032306362652,175.4418064651435,169.56249727754178,170.320778135949,174.1091629763264,0.0018082430926251814
VID_20251012_204723057~2.mp4,5,175.79844261330436,175.37605835659556,169.40435695393015,170.40826897087305,174.24835254230575,0.00197600313256504
VID_20251012_204723057~2.mp4,6,175.69567730542698,175.26960879307956,169.2839969708109,170.57572570483157,174.4239654817916,0.0025675157624464075
VID_20251012_204723057~2.mp4,7,175.3564695043684,175.12972799298862,169.14630785997747,170.8414955605605,174.68156634298944,0.0029650066446865967
VID_20251012_204723057~2.mp4,8,174.88826025089014,174.99013730063135,169.01470764182147,171.12688820840444,174.97700488638694,0.0034009259955399625
VID_20251012_204723057~2.mp4,9,174.4123551750968,174.9426375959004,168.84781361108242,171.43130529931827,175.30811018361317,0.003961195025490812
VID_20251012_204723057~2.mp4,10,174.0087093782736,174.84710659366777,168.46475437667632,171.83788907690922,175.7125719441793,0.004310402431206089
VID_20251012_204723057~2.mp4,11,173.7703469702815,174.70222397302035,167.8081407600163,172.47133809533221,176.21476753736223,0.004195369714328527
VID_20251012_204723057~2.mp4,12,173.62199882258125,174.83224412860696,167.22911696438658,172.95902121862122,176.65719128719948,0.003760799119648278
VID_20251012_204723057~2.mp4,13,173.36998691709698,175.1216357571225,166.793317041514,173.3798217759724,177.0287989511932,0.003307086412834304
VID_20251012_204723057~2.mp4,14,173.21433883104865,175.51333279439316,166.53866877086057,173.6686674188994,177.2370390999606,0.0027227616550986574
VID_20251012_204723057~2.mp4,15,173.1417036198926,175.9908518234199,166.59690691389838,173.78945551092076,177.21991841401046,0.001986954640466325
VID_20251012_204723057~2.mp4,16,173.15587024446543,176.5388350629538,166.64159297400485,173.8693999024498,177.12148451546085,0.0023392992119608907
VID_20251012_204723057~2.mp4,17,173.86502980666685,177.0135712916204,166.71917390882922,173.96488257878153,176.87188359560213,0.003339856029768105
VID_20251012_204723057~2.mp4,18,174.93081210537682,177.43059194017155,166.7666819287555,174.05800510530705,176.5415522243509,0.004400555935615564
VID_20251012_204723057~2.mp4,19,175.91616211080006,177.71772240997421,166.68702869652407,174.24650136657073,176.2791118244209,0.005124247055872949
VID_20251012_204723057~2.mp4,20,176.7731204144648,177.98832225339817,166.53570708975957,174.44216190156777,176.11102404323145,0.005663116282183079
VID_20251012_204723057~2.mp4,21,177.46934365491688,178.22960886101325,166.63087087312795,174.5198064348518,175.9204585930365,0.005756069730013929
VID_20251012_204723057~2.mp4,22,177.5987108676087,178.43022157311268,166.52878358684848,174.5944073622616,175.86591743241357,0.005364309404560423
