video,frame,timestamp_s,x_0,y_0,z_0,vis_0,x_1,y_1,z_1,vis_1,x_2,y_2,z_2,vis_2,x_3,y_3,z_3,vis_3,x_4,y_4,z_4,vis_4,x_5,y_5,z_5,vis_5,x_6,y_6,z_6,vis_6,x_7,y_7,z_7,vis_7,x_8,y_8,z_8,vis_8,x_9,y_9,z_9,vis_9,x_10,y_10,z_10,vis_10,x_11,y_11,z_11,vis_11,x_12,y_12,z_12,vis_12,x_13,y_13,z_13,vis_13,x_14,y_14,z_14,vis_14,x_15,y_15,z_15,vis_15,x_16,y_16,z_16,vis_16,x_17,y_17,z_17,vis_17,x_18,y_18,z_18,vis_18,x_19,y_19,z_19,vis_19,x_20,y_20,z_20,vis_20,x_21,y_21,z_21,vis_21,x_22,y_22,z_22,vis_22,x_23,y_23,z_23,vis_23,x_24,y_24,z_24,vis_24,x_25,y_25,z_25,vis_25,x_26,y_26,z_26,vis_26,x_27,y_27,z_27,vis_27,x_28,y_28,z_28,vis_28,x_29,y_29,z_29,vis_29,x_30,y_30,z_30,vis_30,x_31,y_31,z_31,vis_31,x_32,y_32,z_32,vis_32
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,0,0.0,0.5689455270767212,0.6750519871711731,-0.3337036371231079,0.9999831914901733,0.5785520076751709,0.6687074303627014,-0.309079647064209,0.9999644756317139,0.584785521030426,0.6688337922096252,-0.30914363265037537,0.999974250793457,0.5887998938560486,0.6690755486488342,-0.30929747223854065,0.9999732971191406,0.5605447292327881,0.669079601764679,-0.30792713165283203,0.9999574422836304,0.5548544526100159,0.6695460677146912,-0.3079364001750946,0.9999686479568481,0.5500547289848328,0.6702349781990051,-0.3079651892185211,0.9999665021896362,0.5964368581771851,0.6732535362243652,-0.1710893213748932,0.9999535083770752,0.5446699261665344,0.6748332381248474,-0.16467957198619843,0.9999423027038574,0.5817119479179382,0.6840339303016663,-0.2816164195537567,0.999988317489624,0.5588151812553406,0.6848001480102539,-0.27986979484558105,0.9999831914901733,0.6601887345314026,0.7269656658172607,-0.08439037203788757,0.9999575614929199,0.5009022355079651,0.732641339302063,-0.09239129722118378,0.9999299049377441,0.6868930459022522,0.795489490032196,-0.05907903239130974,0.9637179970741272,0.4872691035270691,0.8099284172058105,-0.06448596715927124,0.9679304361343384,0.6857591867446899,0.8524543046951294,-0.14125768840312958,0.8144117593765259,0.4826337695121765,0.8759481906890869,-0.1453174650669098,0.7827381491661072,0.6906416416168213,0.8738889694213867,-0.177847757935524,0.7074211239814758,0.4782724678516388,0.8955197334289551,-0.1814676970243454,0.6922944784164429,0.6800310611724854,0.8725776672363281,-0.2102534919977188,0.7279896140098572,0.48673152923583984,0.8942985534667969,-0.2215777337551117,0.7175087332725525,0.6740989685058594,0.8646905422210693,-0.15760557353496552,0.729157567024231,0.4905291199684143,0.8874009251594543,-0.16462714970111847,0.736853837966919,0.6385619640350342,0.8360921144485474,0.0028525548987090588,0.9995042085647583,0.5428398847579956,0.8415173888206482,-0.002266456140205264,0.999161958694458,0.6399392485618591,0.8774997591972351,-0.5353342294692993,0.9782488346099854,0.5491079688072205,0.8760813474655151,-0.4347042441368103,0.964482307434082,0.6457255482673645,0.9928496479988098,-0.4690571129322052,0.8881645202636719,0.5629345178604126,0.9837459921836853,-0.3699702322483063,0.7454047799110413,0.6447082161903381,1.0154565572738647,-0.46927765011787415,0.7001089453697205,0.5700024962425232,0.988584578037262,-0.36917412281036377,0.5289977192878723,0.6529751420021057,1.043941617012024,-0.687926173210144,0.8111441135406494,0.5630334615707397,1.0395084619522095,-0.5839720368385315,0.6701164245605469
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,1,0.033332599118942735,0.5689461827278137,0.6746290326118469,-0.38858070969581604,0.9999800324440002,0.5785274505615234,0.6680154204368591,-0.36412593722343445,0.9999574422836304,0.5845898389816284,0.6681748628616333,-0.3641871511936188,0.9999681115150452,0.5886368155479431,0.6685030460357666,-0.3642222285270691,0.9999668002128601,0.5607653856277466,0.6684925556182861,-0.3616354763507843,0.9999501705169678,0.5552156567573547,0.6689671277999878,-0.3617307245731354,0.9999634027481079,0.5507106781005859,0.6696057319641113,-0.36185336112976074,0.9999623894691467,0.5964338779449463,0.673172652721405,-0.22855617105960846,0.9999405741691589,0.5457262992858887,0.6748163104057312,-0.21562713384628296,0.9999346733093262,0.5817112326622009,0.6834976673126221,-0.33882781863212585,0.9999867081642151,0.5588343143463135,0.6840025186538696,-0.3351339101791382,0.9999819993972778,0.6608068346977234,0.7269816994667053,-0.13394680619239807,0.9999512434005737,0.5008460283279419,0.732549250125885,-0.13838596642017365,0.9999327063560486,0.6865575909614563,0.7974982857704163,-0.10505339503288269,0.9606050252914429,0.4872687757015228,0.8099273443222046,-0.10318644344806671,0.9699618220329285,0.6825824975967407,0.8544036746025085,-0.21055012941360474,0.7943085432052612,0.4828076958656311,0.8764714002609253,-0.19856081902980804,0.7932655215263367,0.6851438879966736,0.8739446401596069,-0.2500002086162567,0.6856318712234497,0.47826969623565674,0.8962690830230713,-0.2355317324399948,0.703717827796936,0.6750655770301819,0.8736402988433838,-0.28260374069213867,0.7065621018409729,0.48704659938812256,0.8949365019798279,-0.27823972702026367,0.7285560965538025,0.670160710811615,0.8664742708206177,-0.2272237241268158,0.7103202939033508,0.4909111559391022,0.8881110548973083,-0.2180342823266983,0.7476227283477783,0.6384493112564087,0.8360536694526672,0.004339148756116629,0.9995157718658447,0.5429169535636902,0.8411346077919006,-0.003746379865333438,0.9991908669471741,0.6416088938713074,0.8773470520973206,-0.5360822081565857,0.975871741771698,0.5486404299736023,0.878484845161438,-0.4284273386001587,0.96109539270401,0.6480153203010559,0.9936298727989197,-0.4532271921634674,0.8819575905799866,0.5627262592315674,0.983714759349823,-0.33747512102127075,0.7315876483917236,0.6474776864051819,1.0154973268508911,-0.45242297649383545,0.6971237063407898,0.5694623589515686,0.9886817336082458,-0.3347634971141815,0.5265437364578247,0.6574721336364746,1.0440813302993774,-0.6734539270401001,0.803517758846283,0.5640170574188232,1.0358179807662964,-0.54929518699646,0.6590524911880493
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,2,0.06666519823788547,0.5723817944526672,0.6749234795570374,-0.38032445311546326,0.9999784231185913,0.5815439820289612,0.6688628792762756,-0.355566143989563,0.9999541640281677,0.5863808989524841,0.669160783290863,-0.3556259572505951,0.9999650716781616,0.5914373397827148,0.6695380210876465,-0.3556585907936096,0.9999634027481079,0.5646480917930603,0.6692097783088684,-0.35446038842201233,0.9999473690986633,0.5583878755569458,0.6697015762329102,-0.3545569181442261,0.9999614953994751,0.5530561208724976,0.6703044772148132,-0.35467028617858887,0.9999609589576721,0.5991283655166626,0.6738041639328003,-0.21984584629535675,0.9999334812164307,0.5472148656845093,0.6754859089851379,-0.21361775696277618,0.9999331831932068,0.5848523378372192,0.6836182475090027,-0.33048951625823975,0.9999859929084778,0.5613486170768738,0.6841059923171997,-0.3286684453487396,0.999981701374054,0.6625145077705383,0.7285914421081543,-0.1273076832294464,0.9999488592147827,0.500953197479248,0.7325608730316162,-0.13868367671966553,0.9999361634254456,0.6867714524269104,0.7982991933822632,-0.09770157933235168,0.9589450359344482,0.4866907000541687,0.8099856376647949,-0.1030769795179367,0.9721102714538574,0.6822954416275024,0.8526520729064941,-0.20499154925346375,0.7830387353897095,0.4828096032142639,0.8766615390777588,-0.19671712815761566,0.8044992089271545,0.683620035648346,0.8697564601898193,-0.24412916600704193,0.6728590130805969,0.47824421525001526,0.8967472314834595,-0.23285433650016785,0.7162991166114807,0.6736882328987122,0.8695070743560791,-0.2761254608631134,0.6942304968833923,0.4877082407474518,0.8950076103210449,-0.2746461033821106,0.7406110167503357,0.6696691513061523,0.863385021686554,-0.22137604653835297,0.6996349096298218,0.49165791273117065,0.8881804943084717,-0.2155759185552597,0.7592952847480774,0.6387122273445129,0.8365118503570557,0.005016706418246031,0.9995259642601013,0.5428861379623413,0.8413152694702148,-0.004402680788189173,0.9992172718048096,0.6476706862449646,0.8824439644813538,-0.5281464457511902,0.973881721496582,0.5472553968429565,0.880771815776825,-0.40662792325019836,0.9585105180740356,0.6493473052978516,0.9942784905433655,-0.45558270812034607,0.877490222454071,0.5617188215255737,0.9836288690567017,-0.3207142949104309,0.7182232737541199,0.6486373543739319,1.017180323600769,-0.45531269907951355,0.6969676613807678,0.5688821077346802,0.9887639880180359,-0.3186711072921753,0.5250194072723389,0.6604515314102173,1.0450438261032104,-0.6748064160346985,0.7974390387535095,0.5637056231498718,1.0339818000793457,-0.524763286113739,0.6474301815032959
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,3,0.09999779735682819,0.5766582489013672,0.6760827898979187,-0.37724074721336365,0.9999783635139465,0.5847238898277283,0.6707118153572083,-0.3541821241378784,0.9999544024467468,0.5894197225570679,0.6710314154624939,-0.3542323708534241,0.9999650120735168,0.5950576663017273,0.6713536381721497,-0.3546976149082184,0.9999628663063049,0.5687342882156372,0.6708941459655762,-0.3486064672470093,0.9999483227729797,0.5627952814102173,0.6713489294052124,-0.34858238697052,0.999962329864502,0.5564461946487427,0.671872079372406,-0.34861859679222107,0.9999618530273438,0.6016563773155212,0.6753343939781189,-0.2096012532711029,0.9999317526817322,0.5496178269386292,0.6766263842582703,-0.20284366607666016,0.9999358654022217,0.5880011320114136,0.6846106648445129,-0.3211275041103363,0.9999861717224121,0.5649189352989197,0.6848519444465637,-0.31774941086769104,0.9999824166297913,0.6631619930267334,0.7305467128753662,-0.12154971063137054,0.9999511241912842,0.5012470483779907,0.733155369758606,-0.13468314707279205,0.999940812587738,0.6875984072685242,0.7982001900672913,-0.11723250895738602,0.9597992897033691,0.48556339740753174,0.8101184368133545,-0.11233214288949966,0.9743223190307617,0.683569610118866,0.8429429531097412,-0.25560426712036133,0.7888081073760986,0.4826708436012268,0.8769075274467468,-0.2206527292728424,0.8187230229377747,0.6836729645729065,0.860443115234375,-0.2998303771018982,0.6800828576087952,0.4781114459037781,0.897189736366272,-0.259263277053833,0.7343037724494934,0.6741587519645691,0.8569108247756958,-0.3282316327095032,0.701129674911499,0.48777079582214355,0.8950888514518738,-0.2990920841693878,0.75749272108078,0.6709684729576111,0.8503583073616028,-0.27158036828041077,0.7070061564445496,0.49170297384262085,0.8882520794868469,-0.2389962077140808,0.7752933502197266,0.638779878616333,0.83767169713974,0.00481906533241272,0.9995415806770325,0.5426800847053528,0.8421403765678406,-0.004199562128633261,0.999247670173645,0.6480395197868347,0.8877198100090027,-0.48755767941474915,0.9727308750152588,0.5465938448905945,0.8815756440162659,-0.3937756419181824,0.9565737843513489,0.6493534445762634,0.9943084120750427,-0.42962679266929626,0.8766319751739502,0.5607991814613342,0.9831570386886597,-0.32504403591156006,0.7127678990364075,0.6491516828536987,1.0184483528137207,-0.4313761293888092,0.6999355554580688,0.5671735405921936,0.9883579611778259,-0.32408520579338074,0.5307666659355164,0.6614987850189209,1.0457090139389038,-0.6347223520278931,0.7963364720344543,0.5635040998458862,1.0296566486358643,-0.5182439088821411,0.6467800140380859
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,4,0.13333039647577094,0.5782860517501831,0.6790288090705872,-0.3937280476093292,0.9999793171882629,0.5865042209625244,0.6735759973526001,-0.36875808238983154,0.9999562501907349,0.5913832187652588,0.6737512946128845,-0.36879199743270874,0.9999662637710571,0.5971915125846863,0.6739906668663025,-0.36885786056518555,0.99996417760849,0.5707831382751465,0.6737893223762512,-0.36841532588005066,0.999950647354126,0.5650146007537842,0.6741313338279724,-0.3685145378112793,0.9999640583992004,0.5585404634475708,0.6745738983154297,-0.3686015009880066,0.9999635815620422,0.6041231155395508,0.6779947876930237,-0.23224782943725586,0.9999334216117859,0.5519376993179321,0.6790536642074585,-0.2344532608985901,0.9999389052391052,0.5897685289382935,0.6876067519187927,-0.3437249958515167,0.9999868869781494,0.5669314861297607,0.6877149939537048,-0.34406161308288574,0.9999834895133972,0.6640966534614563,0.7345334887504578,-0.14607319235801697,0.9999527335166931,0.5019176006317139,0.734510064125061,-0.16795293986797333,0.9999440312385559,0.6920316219329834,0.8028627634048462,-0.12746737897396088,0.9619022011756897,0.48313823342323303,0.8116543292999268,-0.13898968696594238,0.9762434959411621,0.6858567595481873,0.8590280413627625,-0.2387465089559555,0.7962634563446045,0.48186734318733215,0.8792402148246765,-0.2312222272157669,0.829882800579071,0.6843987703323364,0.8761080503463745,-0.2787255346775055,0.6871183514595032,0.478283166885376,0.8993620872497559,-0.2672809064388275,0.7476568222045898,0.6745920777320862,0.8762321472167969,-0.3072074055671692,0.707904040813446,0.48847368359565735,0.8961462378501892,-0.30483266711235046,0.7700311541557312,0.6712663769721985,0.867257297039032,-0.2529783844947815,0.7144518494606018,0.4920693337917328,0.8892709612846375,-0.24751995503902435,0.7870404124259949,0.6388638019561768,0.841302752494812,0.006612951867282391,0.999567449092865,0.5422849655151367,0.8441954255104065,-0.006024722475558519,0.9992849230766296,0.6479576826095581,0.8887066841125488,-0.49264344573020935,0.9710416197776794,0.5464244484901428,0.8812668919563293,-0.39628633856773376,0.9530947208404541,0.6492049098014832,0.993900716304779,-0.43637797236442566,0.8750723600387573,0.5585545301437378,0.9797959923744202,-0.2696375846862793,0.7027981281280518,0.6490585207939148,1.019899606704712,-0.43623653054237366,0.7073732018470764,0.5637943148612976,0.9857259392738342,-0.26196563243865967,0.5342304706573486,0.6616851687431335,1.0460127592086792,-0.6411868929862976,0.795971691608429,0.5611007213592529,1.0268774032592773,-0.4517108201980591,0.6401556730270386
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,5,0.16666299559471365,0.5798624157905579,0.6814401149749756,-0.38709816336631775,0.9999802708625793,0.5881859064102173,0.6759243011474609,-0.362364798784256,0.9999584555625916,0.593275785446167,0.6760952472686768,-0.3623931407928467,0.9999678134918213,0.5990795493125916,0.6763834953308105,-0.3624296486377716,0.9999657869338989,0.5724883675575256,0.6760181188583374,-0.36237815022468567,0.9999532699584961,0.5666748881340027,0.6762564182281494,-0.3624936640262604,0.9999659657478333,0.5602640509605408,0.6765663027763367,-0.36257216334342957,0.9999655485153198,0.6061835885047913,0.6803203225135803,-0.2321968972682953,0.9999361634254456,0.5534116625785828,0.6809288859367371,-0.23465146124362946,0.9999422430992126,0.5914052128791809,0.6900756359100342,-0.33983877301216125,0.9999877214431763,0.5683515071868896,0.6899521946907043,-0.34035274386405945,0.999984622001648,0.664349377155304,0.7371751070022583,-0.1554311066865921,0.9999544620513916,0.5019825100898743,0.7360258102416992,-0.1709936559200287,0.9999476075172424,0.6959907412528992,0.8057171106338501,-0.14449888467788696,0.9642722606658936,0.47960713505744934,0.8124376535415649,-0.15033310651779175,0.9779958724975586,0.6872129440307617,0.8666310906410217,-0.2528258264064789,0.8062556385993958,0.47886285185813904,0.880464494228363,-0.24148432910442352,0.8408418893814087,0.6857219338417053,0.8850824236869812,-0.29513269662857056,0.6987630128860474,0.47717705368995667,0.9001497030258179,-0.27841150760650635,0.7610930800437927,0.6751763820648193,0.8856382369995117,-0.32150131464004517,0.7190146446228027,0.48853734135627747,0.896832287311554,-0.31435349583625793,0.7826406955718994,0.6714821457862854,0.8766452670097351,-0.2661789357662201,0.7258918285369873,0.49206751585006714,0.8901108503341675,-0.2572983503341675,0.7989547848701477,0.638825535774231,0.8424599766731262,0.006771420128643513,0.9995849132537842,0.5417985916137695,0.8452682495117188,-0.006188799627125263,0.9993157386779785,0.6477663516998291,0.8797104358673096,-0.5030556917190552,0.9669160842895508,0.5462150573730469,0.8778399229049683,-0.40833771228790283,0.947277307510376,0.6480875015258789,0.990926206111908,-0.4197711944580078,0.864115834236145,0.5582080483436584,0.978812038898468,-0.29894959926605225,0.6897075176239014,0.641440749168396,1.000295877456665,-0.4172261953353882,0.7049040794372559,0.5636118650436401,0.985317587852478,-0.29602497816085815,0.5337269306182861,0.6591188907623291,1.0421911478042603,-0.6063346862792969,0.7849801778793335,0.5601736307144165,1.0252137184143066,-0.4953621029853821,0.6312059164047241
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,6,0.19999559471365638,0.582663893699646,0.6827329993247986,-0.3831777274608612,0.9999815225601196,0.5904885530471802,0.6770923137664795,-0.35881897807121277,0.9999610781669617,0.5957850217819214,0.6773908734321594,-0.35884523391723633,0.9999697804450989,0.6011754274368286,0.6778184771537781,-0.35886386036872864,0.9999679327011108,0.5749197602272034,0.6768170595169067,-0.35949063301086426,0.9999562501907349,0.5689804553985596,0.6769592761993408,-0.3595990538597107,0.9999681115150452,0.5626158118247986,0.6772274971008301,-0.3596670627593994,0.9999676942825317,0.6079140901565552,0.6817848682403564,-0.22777409851551056,0.9999403357505798,0.55452561378479,0.6819077730178833,-0.23225967586040497,0.9999459981918335,0.5932585000991821,0.6914689540863037,-0.3353274166584015,0.9999886155128479,0.5703029632568359,0.6911581754684448,-0.3364422023296356,0.9999858140945435,0.6645832657814026,0.739696204662323,-0.14711235463619232,0.9999573230743408,0.5019757151603699,0.7370650768280029,-0.16342110931873322,0.9999509453773499,0.6980707049369812,0.807750403881073,-0.12918640673160553,0.9667467474937439,0.4762383997440338,0.8124549984931946,-0.13681091368198395,0.9796802401542664,0.6873425245285034,0.8682899475097656,-0.23832406103610992,0.8183568120002747,0.47480064630508423,0.8803539872169495,-0.22807294130325317,0.8516780734062195,0.6860157251358032,0.8852250576019287,-0.28047940135002136,0.7142918705940247,0.47328007221221924,0.8999753594398499,-0.2646907567977905,0.7748788595199585,0.6752436757087708,0.8857699632644653,-0.308453768491745,0.7338517904281616,0.488150030374527,0.8967977166175842,-0.30284273624420166,0.7955881953239441,0.6713897585868835,0.8779378533363342,-0.25222906470298767,0.7406603693962097,0.4917804002761841,0.8900827169418335,-0.24491120874881744,0.8111885786056519,0.6369103193283081,0.8435914516448975,0.00680945161730051,0.9996021389961243,0.537952184677124,0.8460683226585388,-0.0062194508500397205,0.9993434548377991,0.6473868489265442,0.8768898844718933,-0.5046330094337463,0.9640380144119263,0.5459951758384705,0.8766618967056274,-0.41687294840812683,0.9440436363220215,0.648017168045044,0.9906172156333923,-0.4196401834487915,0.857395589351654,0.5567223429679871,0.9790863990783691,-0.31176528334617615,0.6770235300064087,0.6415473818778992,1.0018868446350098,-0.41760149598121643,0.7034860849380493,0.5620176196098328,0.9852144718170166,-0.3083038330078125,0.5351631045341492,0.6560554504394531,1.0423083305358887,-0.6115915179252625,0.7770005464553833,0.5599513649940491,1.0262829065322876,-0.49997085332870483,0.6212953329086304
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,7,0.23332819383259912,0.5823572874069214,0.682704508304596,-0.36237555742263794,0.9999821186065674,0.5904691815376282,0.6766470670700073,-0.3405345380306244,0.9999623894691467,0.5957242846488953,0.6770197749137878,-0.3405187129974365,0.9999706745147705,0.6009811758995056,0.6775326728820801,-0.34047770500183105,0.9999690055847168,0.5749638676643372,0.676381528377533,-0.3410842716693878,0.999957799911499,0.5691181421279907,0.676550567150116,-0.3411789834499359,0.9999691247940063,0.5628894567489624,0.6768431067466736,-0.34122270345687866,0.9999686479568481,0.6082229018211365,0.6822762489318848,-0.2219482958316803,0.9999423027038574,0.5553826093673706,0.681919515132904,-0.22361907362937927,0.9999474287033081,0.5928863883018494,0.6916306614875793,-0.32316842675209045,0.9999891519546509,0.5701884031295776,0.6912269592285156,-0.32472869753837585,0.9999865293502808,0.6645582914352417,0.7408279180526733,-0.14871633052825928,0.9999570250511169,0.5019261240959167,0.7378226518630981,-0.15769647061824799,0.9999513626098633,0.6987491846084595,0.8099343776702881,-0.12430976331233978,0.9680814743041992,0.4744751453399658,0.8130004405975342,-0.13599225878715515,0.9808675050735474,0.6896451115608215,0.8752715587615967,-0.19766877591609955,0.8227067589759827,0.47033897042274475,0.8803933262825012,-0.1616634726524353,0.8579617738723755,0.6911035776138306,0.8930128216743469,-0.2252863347530365,0.7184926271438599,0.47199034690856934,0.9005028009414673,-0.18347154557704926,0.7816660404205322,0.6785226464271545,0.893516480922699,-0.2466890811920166,0.737648606300354,0.48478561639785767,0.8974732756614685,-0.21588222682476044,0.8022445440292358,0.6735320091247559,0.8857706785202026,-0.2068004012107849,0.7461861371994019,0.48665890097618103,0.8904656171798706,-0.1751255989074707,0.8181675672531128,0.6358574628829956,0.844184935092926,0.005940958391875029,0.9995958209037781,0.5366259217262268,0.8461822271347046,-0.005401809699833393,0.9993432760238647,0.6470221877098083,0.8753112554550171,-0.47909510135650635,0.9603200554847717,0.5456679463386536,0.8751844763755798,-0.40547990798950195,0.9403297305107117,0.6475784778594971,0.9900628924369812,-0.3819291889667511,0.8458197712898254,0.5569571256637573,0.9792472720146179,-0.3103100657463074,0.6621627807617188,0.6416962146759033,1.0053263902664185,-0.3775380849838257,0.6941050887107849,0.5621858835220337,0.9852867126464844,-0.304901123046875,0.5310783982276917,0.6557786464691162,1.0424565076828003,-0.5481549501419067,0.7604531049728394,0.5599880814552307,1.026909589767456,-0.47438177466392517,0.6066007614135742
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,8,0.2666607929515419,0.5831737518310547,0.6829223036766052,-0.2730370759963989,0.9999826550483704,0.5906456112861633,0.6764906048774719,-0.25149548053741455,0.999963641166687,0.5957936644554138,0.6768332719802856,-0.25152671337127686,0.9999715089797974,0.6009662747383118,0.6773145198822021,-0.2515449523925781,0.9999699592590332,0.5754220485687256,0.6762688755989075,-0.2521727681159973,0.999959409236908,0.569699227809906,0.6764378547668457,-0.2522100806236267,0.9999702572822571,0.5635907053947449,0.676716685295105,-0.2522244453430176,0.9999696612358093,0.6082010865211487,0.6824053525924683,-0.1445813626050949,0.9999438524246216,0.5560522079467773,0.6819801330566406,-0.14819550514221191,0.9999494552612305,0.5931869149208069,0.6919384002685547,-0.234909325838089,0.9999896287918091,0.5713969469070435,0.6916193962097168,-0.23582196235656738,0.9999871850013733,0.6645373106002808,0.7401888370513916,-0.09469686448574066,0.9999587535858154,0.5020667314529419,0.7379737496376038,-0.09798535704612732,0.9999529123306274,0.6983405947685242,0.8087007999420166,-0.06852792948484421,0.9692542552947998,0.47353988885879517,0.8129809498786926,-0.05360905081033707,0.981873095035553,0.6983098387718201,0.8717157244682312,-0.13088688254356384,0.830538809299469,0.46376627683639526,0.879406750202179,-0.09075566381216049,0.8646790385246277,0.699794352054596,0.8895752429962158,-0.15636973083019257,0.7288174033164978,0.46507248282432556,0.8993706107139587,-0.11039859801530838,0.7897576689720154,0.6886695623397827,0.8906264901161194,-0.18007588386535645,0.7476475238800049,0.47380295395851135,0.8966244459152222,-0.14292769134044647,0.810027539730072,0.6841598153114319,0.883303701877594,-0.14206042885780334,0.7567496299743652,0.47496601939201355,0.8896694183349609,-0.10497061908245087,0.8259554505348206,0.6358920335769653,0.8439180850982666,0.004047075752168894,0.9995887279510498,0.5352582335472107,0.8460885882377625,-0.0035853777080774307,0.9993412494659424,0.6464795470237732,0.8773771524429321,-0.3923359811306,0.9560388326644897,0.5451469421386719,0.8752953410148621,-0.3547240197658539,0.9370213747024536,0.64654141664505,0.9910357594490051,-0.3292335569858551,0.8347468972206116,0.5577086210250854,0.9802567958831787,-0.2971048057079315,0.6506881713867188,0.6407440900802612,1.0145009756088257,-0.32820412516593933,0.6806691288948059,0.5629419088363647,0.9864643216133118,-0.2941579818725586,0.5214791893959045,0.6557677984237671,1.0462652444839478,-0.4889639914035797,0.7453514933586121,0.564544141292572,1.0273611545562744,-0.45319536328315735,0.5976433753967285
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,9,0.2999933920704846,0.5831485390663147,0.6833474040031433,-0.28340470790863037,0.9999832510948181,0.5905891060829163,0.6765238046646118,-0.26190540194511414,0.9999648928642273,0.5956458449363708,0.6768254637718201,-0.26192840933799744,0.9999723434448242,0.6008332967758179,0.6772661805152893,-0.2619542181491852,0.9999710321426392,0.5753146409988403,0.6763603687286377,-0.2612868547439575,0.9999609589576721,0.5695294737815857,0.6765336990356445,-0.2613394558429718,0.999971330165863,0.5635072588920593,0.6768085956573486,-0.2613646984100342,0.9999706745147705,0.6081422567367554,0.6824788451194763,-0.15020008385181427,0.9999457001686096,0.5560528635978699,0.6821190714836121,-0.14823810756206512,0.9999509453773499,0.5930994153022766,0.6923632621765137,-0.24286487698554993,0.9999901652336121,0.5715343356132507,0.6921724677085876,-0.242167130112648,0.9999878406524658,0.6645256280899048,0.7400975227355957,-0.09934726357460022,0.9999603033065796,0.5021319389343262,0.7378854751586914,-0.09198468923568726,0.9999540448188782,0.6988978981971741,0.8085694313049316,-0.07925229519605637,0.9706757068634033,0.4723290503025055,0.8119481205940247,-0.05369509756565094,0.9824725985527039,0.7009184956550598,0.869234025478363,-0.1520654559135437,0.8388118147850037,0.4577709138393402,0.8739358186721802,-0.10651138424873352,0.8707086443901062,0.7028721570968628,0.8868238925933838,-0.18149761855602264,0.7399638891220093,0.45352017879486084,0.892933189868927,-0.13046157360076904,0.7974876761436462,0.692115068435669,0.8872606158256531,-0.20698079466819763,0.7583363056182861,0.4619547724723816,0.8914896249771118,-0.16582512855529785,0.8175381422042847,0.6875566840171814,0.8800287246704102,-0.1641937792301178,0.7677215933799744,0.46616172790527344,0.8854682445526123,-0.12246205657720566,0.8332535624504089,0.6356410980224609,0.8439056873321533,-0.0006007101619616151,0.9995785355567932,0.5339704751968384,0.8460640907287598,0.0010070663411170244,0.9993345737457275,0.6423906683921814,0.8775193691253662,-0.42172902822494507,0.9529610276222229,0.5414023399353027,0.874100387096405,-0.3763481676578522,0.9350184202194214,0.6434594392776489,0.9906057119369507,-0.3446688652038574,0.8272437453269958,0.5576959252357483,0.9803450107574463,-0.3036539852619171,0.6447903513908386,0.6358832716941833,1.0016775131225586,-0.3422376811504364,0.6704084873199463,0.5630779266357422,0.9867092967033386,-0.3010065257549286,0.5199645757675171,0.6484730839729309,1.0464563369750977,-0.513522744178772,0.7364625930786133,0.5640274882316589,1.02694833278656,-0.47194141149520874,0.5945709347724915
