video,frame,knee_left,knee_right,hip_left,hip_right,trunk_angle,motion_energy
VID_20251012_205146755~2.mp4,0,179.3078833304938,174.96399058356033,167.79716794632685,172.28495599420503,175.42307922520698,0.0
VID_20251012_205146755~2.mp4,1,179.3089406723185,174.32192735991745,166.7437275345204,173.21280023535255,175.76443371613203,0.003916453052843687
VID_20251012_205146755~2.mp4,2,179.5975649409802,173.8501087547274,165.7780712703513,174.17832721478885,176.17661123673722,0.003753587450040539
VID_20251012_205146755~2.mp4,3,179.80444190024724,173.43008115578255,164.097521840696,175.62408497039647,176.8197726814381,0.0071565007740851784
VID_20251012_205146755~2.mp4,4,179.53526740053175,173.9874913878974,162.83649455177064,176.19979150989798,177.2219007426732,0.006864397669717622
VID_20251012_205146755~2.mp4,5,178.69993279828884,175.38984840513646,162.24223409559067,176.06838210759705,177.40252276665967,0.007198249322831891
VID_20251012_205146755~2.mp4,6,177.5122719961556,177.1074294669956,162.12461142547755,175.68429411981396,177.5045314806929,0.006813478509214424
VID_20251012_205146755~2.mp4,7,176.18170552812174,179.03094402766402,162.69210654768136,174.859069523432,177.36469070541438,0.006020316691499503
VID_20251012_205146755~2.mp4,8,175.1039927652939,179.50810967382026,163.2142222191998,174.42123965050544,177.30193176440193,0.005324847688557877
VID_20251012_205146755~2.mp4,9,173.696043100353,178.66274984380019,164.05203541515039,174.22867494064104,177.26511186763557,0.004197700232453959
VID_20251012_205146755~2.mp4,10,172.9749481399929,178.6136287742161,164.73238772231588,174.5574036630926,177.30396265203015,0.003372961715915433
VID_20251012_205146755~2.mp4,11,173.03476051705306,178.70666057417955,165.1409629921048,174.91557056156478,177.34901645072762,0.0040276771739431345
VID_20251012_205146755~2.mp4,12,173.4506643974377,178.99804293061115,165.21374000042616,175.24029401936284,177.45234041070998,0.004388706303615962
VID_20251012_205146755~2.mp4,13,174.04995306816875,179.39935522192334,165.34350415089568,175.38056276294876,177.51331304224246,0.005105371096590926
VID_20251012_205146755~2.mp4,14,174.96245702214563,179.70456010984847,165.15381905278892,175.48834721511636,177.70254718682918,0.006171033082843544
VID_20251012_205146755~2.mp4,15,175.80264241278743,179.62998866163724,164.90822820893078,175.29468557682685,177.9946012414649,0.007589942496745074
VID_20251012_205146755~2.mp4,16,176.25128870694016,179.19381383316605,164.55504937686575,175.09000074085273,178.52500818048858,0.008546778888567806
VID_20251012_205146755~2.mp4,17,176.65182695512158,178.23509137846196,164.3096784050375,174.80754332237348,179.1510287631733,0.008614505278335745
VID_20251012_205146755~2.mp4,18,176.66248030595432,177.0197428040189,163.83307614283424,174.76780831662657,179.83740674390924,0.009278635925486195
VID_20251012_205146755~2.mp4,19,175.7079541446598,175.23189748446936,164.4036151134025,174.37794057302764,178.9873133397355,0.00798889132463872
VID_20251012_205146755~2.mp4,20,174.46000380039482,173.30513367253366,165.3451951958324,174.06713741725844,178.16430701221415,0.0072435026363563285
VID_20251012_205146755~2.mp4,21,174.41382314755757,171.26950267437797,166.08889827673164,173.5553497237798,177.54023176373582,0.007309288653290767
VID_20251012_205146755~2.mp4,22,175.07737664915788,168.73110557071746,166.5241469876504,172.7149643457653,177.0398643218639,0.00768146212373202
VID_20251012_205146755~2.mp4,23,176.67928694953054,165.3859522522662,166.96209442856272,171.12410472408524,176.9648460588507,0.007117669145046557
VID_20251012_205146755~2.mp4,24,179.4132090026392,161.92610465431386,166.64163146699974,169.51406732631293,176.9146888346206,0.0066280898987051305
VID_20251012_205146755~2.mp4,25,177.8082314101621,158.15849774333358,166.09368255012066,167.54253613957997,176.9715020742667,0.005584838694688749
VID_20251012_205146755~2.mp4,26,176.1920609952028,154.6678465480145,165.83026857681094,165.5456235465561,177.04489056560033,0.004254783993792959
VID_20251012_205146755~2.mp4,27,174.89376113771624,152.78931358690852,165.78867248296007,163.68300332108493,177.2133543209241,0.0046450399073885325
VID_20251012_205146755~2.mp4,28,174.26053766276664,153.11246328533343,166.48929746418682,162.10897781874286,177.51104276773728,0.0062578064998865856
VID_20251012_205146755~2.mp4,29,174.21109467041413,155.00614709256664,167.10233258371483,161.16744883753435,177.6863918564604,0.006663413285331696
VID_20251012_205146755~2.mp4,30,174.32021989429933,158.21724302685186,167.72211486347382,161.12283553954808,177.82357304317608,0.007783375318421935
VID_20251012_205146755~2.mp4,31,174.67255221156552,161.9438134463642,168.5203810857247,161.74636796161977,177.9716153819342,0.007924871300437286
VID_20251012_205146755~2.mp4,32,175.50548941286922,166.22142402755205,169.38260064174997,162.87731633467433,178.04723331725688,0.007416643732977685
VID_20251012_205146755~2.mp4,33,176.56669291844827,170.40440018197805,169.7682684802909,164.35090112171451,177.99154898413957,0.006269791659408308
VID_20251012_205146755~2.mp4,34,177.34331935242778,174.067406043149,170.27492448234284,165.50274521147134,178.04873022233997,0.005847868282805214
VID_20251012_205146755~2.mp4,35,177.9538226198499,176.7830429763039,170.82758549685846,166.03963835911512,178.2934044158106,0.00601811559327668
VID_20251012_205146755~2.mp4,36,178.51991260295097,178.119006526064,171.29664347371204,165.83930576691634,178.74115383266115,0.006475706833904439
VID_20251012_205146755~2.mp4,37,179.18094417198552,178.23363976321986,172.05850678918395,165.39320437755228,179.39942786136126,0.006769852120073652
VID_20251012_205146755~2.mp4,38,179.54870237527783,177.75225256977737,172.7482935847987,165.40357649718973,179.99080981472946,0.007137669104776659
VID_20251012_205146755~2.mp4,39,179.94174990377502,177.2232302485526,173.32402996092307,165.85444755124573,179.34558071898823,0.0075054947041153525
VID_20251012_205146755~2.mp4,40,179.9386600271231,176.48619283162984,173.38987785543517,166.71482614423968,178.91882921598335,0.0068996900354205875
VID_20251012_205146755~2.mp4,41,178.71797343713405,176.08572623236213,172.45827910239066,167.97824652959727,178.7331172940876,0.007831423949381371
VID_20251012_205146755~2.mp4,42,175.6064419302665,175.70045554193752,170.71461830536717,169.14248023953886,178.63511352627913,0.008141625490662326
VID_20251012_205146755~2.mp4,43,171.352045769665,175.34352750048976,168.3726702004212,169.95901325229403,178.54830753770509,0.008469832020166351
VID_20251012_205146755~2.mp4,44,166.81057260533717,174.70552216649415,165.8011129433585,170.61467899896547,178.61040413605144,0.008030888135114675
VID_20251012_205146755~2.mp4,45,163.11559050633213,174.3290404757446,163.4620733001197,171.47083770310044,178.71451476425074,0.008056764884924664
VID_20251012_205146755~2.mp4,46,162.03537352909936,174.05975066419938,162.0127822613963,172.17214436210315,178.74393311038887,0.008461285103159508
VID_20251012_205146755~2.mp4,47,163.6599392710691,174.4473311455143,161.11309994602118,173.03939930254975,178.81805518004097,0.010209254889767498
VID_20251012_205146755~2.mp4,48,166.12523328314336,175.1789184764031,160.91380348542603,173.7404519281719,178.77474128877876,0.010973944395012437
VID_20251012_205146755~2.mp4,49,169.58238772820786,175.92084374148848,161.13928372730567,174.2017021290182,178.66753605136762,0.010228762280443032
VID_20251012_205146755~2.mp4,50,173.4046464701389,176.2763973639516,161.6634198927606,174.16207654112503,178.45736368127467,0.008822088399105471
VID_20251012_205146755~2.mp4,51,177.0537128735779,176.54407427917047,162.15985521159214,174.19667094068498,178.34040491090175,0.008008314058163525
VID_20251012_205146755~2.mp4,52,179.66628212561875,176.16609611220758,162.5730802476802,174.06100121154932,178.41666833366827,0.006386779477410114
VID_20251012_205146755~2.mp4,53,176.41889195011828,175.35025216134574,162.91537285386863,173.8909353756644,178.6838592796607,0.005480648077677769
VID_20251012_205146755~2.mp4,54,173.90117455114947,174.34411822067239,163.1396367964321,173.74503717645393,179.1624381610466,0.005647457804247878
VID_20251012_205146755~2.mp4,55,172.20740748945641,173.24352149795217,163.3439123489421,173.4932479816558,179.77077438802306,0.007385886506033134
VID_20251012_205146755~2.mp4,56,170.9285529996211,171.90446453834411,163.76218981385722,173.1813762634642,179.58203374913018,0.008364309700243681
VID_20251012_205146755~2.mp4,57,170.32286054434616,170.62441020554718,164.22445616523137,172.95344139893373,178.9594296370242,0.008453347757685253
VID_20251012_205146755~2.mp4,58,170.5269140681143,169.40603135825705,164.77925899192556,172.7548835504152,178.46573456606703,0.007981581221292373
VID_20251012_205146755~2.mp4,59,172.31064974670596,167.23369514092343,165.00054982655786,171.99242332742688,178.10220666723316,0.00785610101856759
VID_20251012_205146755~2.mp4,60,174.50049213889235,163.69274799956315,165.69069688084332,170.42682272937006,178.03043187210605,0.007363535494364992
VID_20251012_205146755~2.mp4,61,176.98111502473645,159.4369498292581,166.42694420069148,168.09445891290108,178.2055638584067,0.007951011079202689
VID_20251012_205146755~2.mp4,62,179.25677394888027,154.01112548878336,167.43708931442785,164.9474925588488,178.58452072281162,0.008893525950653862
VID_20251012_205146755~2.mp4,63,178.7569453732189,148.93792718215659,168.24079822084897,161.6537319639425,178.94341409952446,0.007492196423905958
VID_20251012_205146755~2.mp4,64,177.63383429554278,145.94310418441341,169.25134784962893,158.82282565947344,179.33389121418247,0.006371144494551986
VID_20251012_205146755~2.mp4,65,176.69211694751056,145.59374018528243,169.80972834563323,157.0572687396355,179.55408002828347,0.007093876308091646
VID_20251012_205146755~2.mp4,66,176.0442907009631,147.57928675688208,170.0710105731686,156.39669278359844,179.54663812303858,0.008423089509984475
VID_20251012_205146755~2.mp4,67,175.541939686558,152.02085750406346,169.8529137727973,157.00726167278663,179.31724337173665,0.009328809318408633
VID_20251012_205146755~2.mp4,68,175.33218456175896,157.24649137926835,169.68005558125438,157.97625196719042,179.08257262676696,0.010209898325217638
VID_20251012_205146755~2.mp4,69,175.3080989537464,162.72066765488282,169.6681118112399,159.35990274211525,178.91859382516932,0.009424989098702138
VID_20251012_205146755~2.mp4,70,175.30756750266764,167.93599412028155,169.67538009485088,160.65592052372588,178.89581347604903,0.007152297575416755
VID_20251012_205146755~2.mp4,71,175.3401304781111,172.39161222373204,169.73915937317923,161.7042575950205,179.07219029926958,0.00644745687429987
VID_20251012_205146755~2.mp4,72,175.3267478976094,175.73329238343453,169.9626893952883,162.29500252880965,179.45581457814305,0.006586960344710138
VID_20251012_205146755~2.mp4,73,175.47066789829296,177.73950100113973,170.5106453928439,162.42983653787667,179.8679787896932,0.007417010739179163
VID_20251012_205146755~2.mp4,74,175.67147561085622,178.7310604024,171.32914540669537,162.14186708672707,178.94001495974615,0.007580000138478024
VID_20251012_205146755~2.mp4,75,176.14955221033355,178.30356095192187,172.77061659390057,161.1826030936482,177.6874951952301,0.008102066432539098
VID_20251012_205146755~2.mp4,76,176.68861736627326,177.0029074228422,174.33991777395073,159.99169791545307,176.41964520983947,0.008417182201297639
VID_20251012_205146755~2.mp4,77,176.9296669287164,175.17731558827504,175.5970031808997,158.82931970502693,175.2554357872923,0.010200252515794204
VID_20251012_205146755~2.mp4,78,176.4270356343554,173.4227219806784,175.9718900947676,157.98081929446022,174.3967902231675,0.009743801004389901
VID_20251012_205146755~2.mp4,79,175.05109480035242,171.12896050589504,175.62731065442225,157.27823859896023,173.85188907461566,0.008542734334062066
VID_20251012_205146755~2.mp4,80,172.71896655621003,169.6265338493592,174.19782822923153,157.1692259441219,173.64112310004066,0.007328984359712031
VID_20251012_205146755~2.mp4,81,169.8920436914881,168.98616445632297,172.1493039884679,157.53939789230435,173.58956758025408,0.006820312689175488
VID_20251012_205146755~2.mp4,82,167.709765683492,169.07534097650168,169.70510372657427,158.40811482174178,173.75091024992966,0.006588110833663959
VID_20251012_205146755~2.mp4,83,166.9126978144314,169.42675106911258,167.6737535725046,159.4179965419699,174.00166877320882,0.006399178578606714
VID_20251012_205146755~2.mp4,84,167.54847590794475,170.24490639824688,166.13077507933914,160.3799324883092,174.228183685566,0.006396366212906804
VID_20251012_205146755~2.mp4,85,169.3869742912014,170.94053780747373,165.2196985967152,161.3084322249753,174.58676691594073,0.005905646814965228
VID_20251012_205146755~2.mp4,86,172.42739347922063,171.39922256435943,165.1474252464151,162.0404341498249,174.99200746110267,0.004818756074354127
VID_20251012_205146755~2.mp4,87,175.75217301282274,171.70295983361376,165.86866334603474,162.37324053332154,175.27490322479846,0.0036100756838231864
VID_20251012_205146755~2.mp4,88,178.46785608552122,171.82526217848013,166.5708265821178,162.5103985194747,175.5507716999986,0.003595032208110541
VID_20251012_205146755~2.mp4,89,179.31770917363468,172.0303820075686,167.08768138232008,162.77516559629495,175.94906880187585,0.004072307037311826
VID_20251012_205146755~2.mp4,90,177.6939668523969,172.23627636794316,167.39191032019545,163.01448376539818,176.35380226238806,0.004133008678690097
VID_20251012_205146755~2.mp4,91,176.84039076067702,172.40697280632838,167.27449257685709,163.2322609128092,176.75755670329434,0.004480927598912636
VID_20251012_205146755~2.mp4,92,176.6616265927314,172.5185242542899,166.84694978360034,163.52433386710723,177.16815628478116,0.0037226398447667924
VID_20251012_205146755~2.mp4,93,176.55793825253707,172.60038562319443,166.445812050596,163.83819062209707,177.549317100169,0.0030969010751914737
VID_20251012_205146755~2.mp4,94,176.43507540676745,172.61176637151124,166.19809598355224,164.04147136855323,177.80329592310454,0.0029028769711369785
VID_20251012_205146755~2.mp4,95,175.9645259211691,172.5605075084867,166.17171154907643,164.24582102292308,178.02349016177945,0.0024980174497545005
VID_20251012_205146755~2.mp4,96,175.42570270238753,172.24052668679823,166.19304510160754,164.31141142539602,178.23106532935213,0.0023512945089424636
VID_20251012_205146755~2.mp4,97,174.93954484472644,171.46268418456094,166.20885843926084,164.20220448336286,178.4201862942901,0.002719549083305944
VID_20251012_205146755~2.mp4,98,174.48402964775934,170.29235551431285,166.26186709711752,163.9290819095587,178.54875055165692,0.004417963771270711
VID_20251012_205146755~2.mp4,99,174.21415696457777,168.9469741586106,166.1235441820506,163.7053896514149,178.67511583990301,0.006412184160330007
VID_20251012_205146755~2.mp4,100,174.04684000923325,167.40383385060255,165.6768405229351,163.48420316838346,178.8094330017199,0.009141419614357492
VID_20251012_205146755~2.mp4,101,172.56241519507472,165.8173288119406,165.4441662609088,163.33652090612426,179.04640729996248,0.011174098153504423
VID_20251012_205146755~2.mp4,102,169.53850555908406,164.75781028344826,165.51005572393717,163.4420575756669,179.38118346903457,0.012905320412389095
VID_20251012_205146755~2.mp4,103,165.75420317423035,164.185310142431,165.42801711595922,164.12599696772526,179.966835295738,0.01726058625742727
VID_20251012_205146755~2.mp4,104,161.16378361267897,163.98169731661554,165.85742166393297,165.17535240977975,179.13925367936054,0.023061772433170213
VID_20251012_205146755~2.mp4,105,156.61049134126623,163.61085501512514,166.85252368577895,165.5393585412408,178.40805237336338,0.031386311719480475
VID_20251012_205146755~2.mp4,106,153.72351531020377,163.3365567656989,167.88776107473623,164.97785616739944,178.09427702849277,0.03974887565330733
VID_20251012_205146755~2.mp4,107,151.58274633867586,163.38222837930698,169.36019970847727,164.0594239855147,178.1266637170642,0.046312446845251834
VID_20251012_205146755~2.mp4,108,149.94467427458858,164.67039191882108,171.3032005549352,163.55478094070548,178.45947111674369,0.04918914447782204
VID_20251012_205146755~2.mp4,109,149.40468881120532,165.42680814922983,173.0942406405513,162.5447784527267,178.91021210407396,0.06246749688305235
VID_20251012_205146755~2.mp4,110,149.17593295292883,167.98573495823533,175.0974955469218,162.54831146919864,179.4356134413714,0.0769631491310848
VID_20251012_205146755~2.mp4,111,148.82038052842114,170.37921705677942,177.4502799876255,163.37038765646548,179.73698953421066,0.0892642157951117
VID_20251012_205146755~2.mp4,112,150.47832046742462,172.5677182832826,178.97575347281355,163.8139486110871,179.92788293541952,0.11987508935081342
VID_20251012_205146755~2.mp4,113,152.16053009441927,173.78091343187324,179.37465771023628,164.22985252694176,179.8381044460823,0.1826967847056256
VID_20251012_205146755~2.mp4,114,154.6073565803262,176.0391263188649,178.5416090530062,165.4258354070985,179.95308211853578,0.22895211976207255
VID_20251012_205146755~2.mp4,115,158.9767950028511,178.7183079050112,178.50721611509746,166.41302964817774,179.84120718475413,0.3294608776549363
VID_20251012_205146755~2.mp4,116,165.089702798575,179.8401266116045,177.95316254879592,165.84268465201976,178.95101682569296,0.8469304201249845
VID_20251012_205146755~2.mp4,117,168.0653962298674,179.32200606043176,176.26746904383236,165.343335246629,177.93941170468224,0.8212933069582563
VID_20251012_205146755~2.mp4,118,170.3643014264415,179.82912396976076,175.9644251593242,164.75179984988597,177.3712350742852,0.17598537330490874
VID_20251012_205146755~2.mp4,119,172.4088261993099,178.5375268200919,175.44813638217207,164.3471536351371,176.669968991214,0.10203523271188425
VID_20251012_205146755~2.mp4,120,173.89339420779342,176.5202374608584,174.57969026202574,163.79289616860893,175.81573617484727,0.28523587152600655
VID_20251012_205146755~2.mp4,121,175.19483112000563,173.54485284903376,173.05239290234846,163.64596892215187,174.5468613355247,0.8548782810905685
VID_20251012_205146755~2.mp4,122,177.4040402854853,167.55329305466242,172.97193135502036,164.26276707214495,173.38962241734052,0.8550775839697449
VID_20251012_205146755~2.mp4,123,177.24729734373767,165.44694007253233,172.26631011310516,165.8555180239477,172.58178462593568,0.25496828983560904
VID_20251012_205146755~2.mp4,124,176.16132979020526,164.46616652073928,171.72634111060364,166.20772151057855,171.8529756505795,0.1605520378767539
VID_20251012_205146755~2.mp4,125,174.6647344048963,164.23962963234922,171.56325847667173,166.2739966419375,171.53294654370495,0.10982409343039642
VID_20251012_205146755~2.mp4,126,173.6525738193397,163.70670931259335,171.8279199224793,165.8204952812077,171.25768864291211,0.08671212396086105
VID_20251012_205146755~2.mp4,127,173.10637474335175,162.6612351466735,171.92493913715572,164.89563749652578,170.79146757515184,0.07906240501629339
VID_20251012_205146755~2.mp4,128,172.77657979499998,162.99049791499172,171.78087707899067,164.6929255161698,170.45561916770447,0.08369001179261774
VID_20251012_205146755~2.mp4,129,171.7267432610861,163.5446877343221,171.1482731992574,165.46104770684357,170.54271881600548,0.07678314729297973
VID_20251012_205146755~2.mp4,130,168.3017145215217,163.59204925113886,168.92029274396506,166.77627444824583,170.80655778468065,0.06808411384644225
VID_20251012_205146755~2.mp4,131,163.21733799103205,164.29610032730923,166.34760291688946,169.16753145146453,171.72621222612855,0.05380456358204481
VID_20251012_205146755~2.mp4,132,157.0062839036717,166.5711916657396,162.98424647572858,172.07099921511914,172.82577371580538,0.04871959482797818
VID_20251012_205146755~2.mp4,133,150.67675176723415,168.05935871382934,159.11521551067207,174.21032427128986,173.8273638065258,0.03459432706269098
VID_20251012_205146755~2.mp4,134,145.8912036942169,169.65062114622054,155.44818134778745,175.69344840322708,174.6617069866757,0.02939588756411355
VID_20251012_205146755~2.mp4,135,144.12129340900134,171.5555880221299,153.03335968831416,177.04856498844927,175.4696381809349,0.025676675497998
VID_20251012_205146755~2.mp4,136,145.16538946583034,173.13858368160953,151.2035160351822,178.03797428061702,176.0013876739523,0.02114705401879083
