video,frame,knee_left,knee_right,hip_left,hip_right,trunk_angle,motion_energy
VID_20251012_205345762~2.mp4,0,178.84023259272118,175.874611372806,167.66218953060607,171.03961445234427,178.79614315539771,0.0
VID_20251012_205345762~2.mp4,1,179.06917335276904,176.00748826050452,167.58736488784243,171.1785631390493,178.73732095190226,0.001237036076811502
VID_20251012_205345762~2.mp4,2,179.22329677470196,176.35050937879222,167.53219781512516,171.29755133394218,178.71774711715292,0.0010616966496489154
VID_20251012_205345762~2.mp4,3,179.63575341624423,176.8886510503394,167.4041753170072,171.48375704377167,178.72711168035403,0.002094533775369381
VID_20251012_205345762~2.mp4,4,179.8516600281251,177.3909560586847,167.3890231601403,171.7867632324971,178.80874959798837,0.002001561150188977
VID_20251012_205345762~2.mp4,5,179.9674202887037,177.86072666235853,167.4272908371624,172.17236665072485,178.99193694086264,0.002564871727231202
VID_20251012_205345762~2.mp4,6,179.96225225094784,178.13631748704853,167.58191899863297,172.45787846755246,179.3218320097738,0.0029033560494425605
VID_20251012_205345762~2.mp4,7,179.95287565696202,178.06180663183602,167.83366556460555,172.65852678283264,179.76967169197863,0.003365203200041271
VID_20251012_205345762~2.mp4,8,179.98556489387593,177.6682925244652,168.04759713383842,172.9721236909804,179.79168869792926,0.004608394409262247
VID_20251012_205345762~2.mp4,9,179.78657709999354,177.35983595095576,168.32233124252883,173.18633473898058,179.30556609106432,0.005850438240232413
VID_20251012_205345762~2.mp4,10,179.4117519395303,177.0226927005679,168.5549589976465,173.57058827591982,178.86335867163982,0.007225531196239892
VID_20251012_205345762~2.mp4,11,178.73682279480914,176.7099076605993,168.76768105053168,174.0172359679552,178.4656557456673,0.007867555373648909
VID_20251012_205345762~2.mp4,12,177.98663710545392,176.40732191817565,168.76323326866316,174.60274921885042,178.15998306471568,0.007392863657617731
VID_20251012_205345762~2.mp4,13,177.24282301286897,176.11108945018185,168.84137620647678,175.13738475553268,177.76863887491152,0.006769460697185909
