knee_left,knee_right,hip_left,hip_right,trunk_angle,motion_energy,label
0.6375791336057051,0.5585166114836431,-0.34457298486293036,-1.012456331823472,0.1451694006221783,-0.16062222987069238,Stand
0.5709876279656831,0.6509039812618836,0.5060007779041977,0.3170620222892414,0.3503348084630525,-0.1820862857910441,Lean Right
0.65111223916536,-0.3172838070341985,0.24797247906418385,0.4037774682591743,0.5197568590457287,-0.1326609066418341,Turn 180
-0.00826987575316157,0.3469746954518256,-0.9232252179572696,-0.8272261859237211,0.34352405605439423,-0.1685705029880692,Stand
0.7003274024157173,0.8246450246868217,0.19342180976552442,0.13742637910210737,0.6490655002825186,-0.18356242619585295,Lean Right
0.07671482966074984,-1.262227108844309,0.364157497463366,-0.6148465100094861,0.6420414902762439,-0.16107754680436392,Lean Right
0.29770975000569744,0.6473044553286236,0.497775089156989,0.1096851489855261,0.6537651587178294,-0.07100734345497517,Sit
0.3746159717237617,0.6666328763901004,-0.10981781942095321,-0.09426341129576385,0.31382017439231624,-0.16329253323970966,Lean Left
0.6823504325596349,-0.34018160742285924,0.29096999183307226,0.8639260860743277,0.4829181911304941,-0.14878191174711883,Walk to back
0.627993701316446,-0.4664565098544521,0.8503543490665089,0.3853185589625963,-0.3793700423869433,0.4030741288378947,Walk to back
0.11528946957943544,0.41488483899941564,-0.4005566198372771,-0.06715318266375472,0.35685829383115186,-0.16560832382735516,Stand
0.7873450063279133,-0.2651412463480391,0.42345944036494365,0.18423073252762753,0.5394649813994721,-0.1520104714195855,Lean Right
0.7268359283183894,0.5586982738523811,0.7213334037661943,0.3591962373581307,0.5369842673882566,-0.1557933150317067,Walk to front
0.8041044131206793,0.23595210882371756,-1.2192391467302697,1.190881349421105,-2.862744705885062,-0.1797120958259615,Squat
-2.4353770534474983,-2.649651269443501,-2.5664179972968326,-2.638289991698647,0.42900077766960887,-0.17324115828772366,Stand
0.31220271292591234,-0.5181153741084601,0.30408215937055433,0.36159424694967307,0.47010456312339627,-0.16067575140665183,Walk to front
0.6151423885866308,0.4372568606216688,0.5712601556160513,0.18599852507544704,0.6230109177200953,-0.17396514628514917,Walk to front
0.20333339590747518,0.15439629226391458,0.47760253746639547,0.12068192571228728,0.24022237904609767,-0.16641032060931335,Turn 180
-0.1531407016730921,0.7651237581981406,0.9164462799527523,-0.22650254633467817,0.35395699174694817,0.016453466331310805,Sit
-0.1370617574622133,0.15854841581075807,0.805849717949068,-0.020241774747957686,0.2670842224956225,-0.17149388945608662,Stand
0.5111048561603151,0.0944283171178429,0.015296635115282948,0.7548934623096315,0.45325758736336796,-0.14652375279038052,Walk to front
-0.35585377491083936,0.46708057652026436,-0.6315443967248372,1.2790684450614944,0.5188118655747854,-0.10267015895097709,Walk to back
0.041405507591720375,-1.3924067297088378,-0.35955308181542056,-2.0309969121317013,0.6624460520807088,-0.17357414217244818,Stand
0.5224052721317616,0.8154946042836257,0.5376087239819115,-0.19767163446176345,0.6621913264452742,-0.17378135287134364,Squat
-2.0636420273989358,-0.8283820023548352,1.3507905643443376,0.1580311300303483,0.5817660918721049,0.08027815663150886,Turn 180
0.45119659585315575,-1.5018161410369977,0.014647398285785498,-0.13636138509392168,0.2054399034926878,-0.15598595088748532,Turn 180
-1.8332673690439805,-3.7976915067878605,-0.8969889419160046,-1.4161050862597928,-0.6043464195841834,0.683363959166156,Sit
0.17406192367912382,-0.8513610323391029,0.7137404069616798,0.08429961959311211,-0.5919286609317238,0.19422554353263274,Turn 180
0.6782650677271509,0.7892819837575257,0.58710613682331,0.7113408880698013,0.3174802446015844,-0.16326022786501562,Lean Right
0.3320733055850388,0.7094924539390041,0.37442676146935205,0.29267205030270255,0.5419781221435336,-0.1703859291747157,Turn 180
0.45963032521520636,0.6121305948480559,-1.1541587801762077,0.9439016740309722,-2.902772067706713,-0.17694527179106798,Squat
-0.11923047483112868,0.5588949058833802,-1.098676757930674,1.2769849634853958,-2.3228723081869713,-0.15497444128629853,Squat
0.5279550403074627,0.4444244628689469,0.20590485406492487,0.6595650496793513,0.5445604727209282,-0.1813346741681566,Walk to front
-1.1600777111549325,0.133396729197363,-0.27760556316296503,0.5123348660411442,0.12270297522586658,-0.10716648445034596,Sit
-0.5898930518118086,0.8245829534032149,1.201951313759989,0.12698769397271523,0.10963179573617367,-0.10342454535001848,Sit
0.5198636499587259,0.5363513619550146,0.4263375154849448,0.15962442332769725,-0.03705322248957361,-0.18966031755404134,Turn 180
0.5454620508862523,0.6707587683569277,-0.04991248802964074,0.9311879275323371,0.4741357712670001,-0.15820854468463003,Lean Right
0.023537527745383948,-0.34269274482169665,-0.04857047577292495,0.5575688135254103,-0.6439577257599574,0.023414680385057587,Walk to back
0.13479239789120706,0.8125755988941016,-0.19369397257523258,-0.12348884402696736,0.4630913627336781,-0.08776658481019262,Stand
0.595960973643582,0.7826909890308608,0.5353805239718582,0.4631549648963013,0.2797656536721194,-0.15450535728733472,Walk to back
0.1936054024404623,-0.40715815658130416,0.3111977304111272,0.5433225655076361,0.608660359506031,-0.16027716729404928,Lean Right
0.587409151850481,0.49108331433117774,-0.551160425221809,1.0633962607064513,-1.342085756460973,-0.1317940628458248,Squat
-0.7031787997029334,-0.44748302239923465,1.2621552709247472,1.2929717739347855,0.6574054871311756,0.5283230595258714,Sit
0.5724767562555806,0.4477039776680214,0.4532403313225047,0.9440045151586547,0.4018712085912782,-0.16267010450977196,Walk to front
0.29008753370110163,0.4960020817758608,0.7226282756053424,-1.4281168192642195,-3.193282830756052,-0.1713888555602703,Squat
-0.48760770757045896,0.6130382097168049,1.0753215156129858,0.053197007034701316,0.11165463467134516,-0.1000037947014648,Sit
-0.6157336824322875,-2.116852503049471,-0.39367270775413027,-1.2324115423048894,-0.6911126169468248,0.8210035489354649,Sit
0.4304096183338732,-1.000784312427115,0.43075417929346094,0.2520086799739861,0.5999574572777842,-0.164563648988591,Walk to front
-1.978257737071507,-0.558222451484109,0.26041506025878336,1.2358307005855658,0.6320028413185889,0.26286032616697125,Sit
0.5093408115117259,-1.1035460564717547,0.34628972011727965,0.341299315991867,0.34752418312697353,-0.1643170861251867,Lean Left
0.6413265731861134,0.34738323303332963,0.1894850699366234,-0.12558282100702656,0.549610132603279,-0.14797778188064678,Walk to back
-0.6718551409619935,-1.1063143495721137,0.22513101432702406,-1.1000719540104604,-0.11694877120505512,0.6651453283493237,Sit
0.15364324327209591,0.17340886524161397,0.5427393463530369,-0.10894231203822438,0.5992454115304318,-0.17356317242035563,Lean Right
-2.2143892841337367,-0.8172999973111774,0.1857575781615564,1.145232209738562,0.6656036308741581,0.36201208733126694,Sit
0.12867321957700686,0.41890955724426104,-1.0084064393689676,1.3260435908256074,-2.2152692190639067,-0.1539717354326992,Squat
0.18952763195370828,0.7486372651807589,0.6723080481699186,-0.016512317811339296,0.4949382513165972,-0.03135693228782368,Sit
0.7946769359569862,0.5343818480282473,0.3427464740090293,-0.13363871981052317,0.2520921226726856,-0.11333119091860261,Stand
0.6596580606519888,0.23616255069959105,0.2510581186040486,0.4106827718807969,0.4960244419744686,-0.17381229602616835,Stand
0.5853260832932805,0.8016424669352898,0.29780933110916574,0.6473345984196359,0.43031620046361657,-0.1523360722313099,Sit
0.14105966263944575,-0.19297231923152736,0.3786312210470311,0.21850268464377626,0.14107411280046903,-0.12810779242969816,Turn 180
-0.022663606355933213,0.6198200317820777,-0.935297266479729,1.1454159794965526,-2.013178639177582,-0.1560033928305785,Squat
0.7275462892049611,0.5750431412326067,0.2697020076811097,-0.014645820645529328,0.31650509252286757,-0.1209663827769169,Stand
-1.1256648677834413,-1.9515814032361298,-1.6004222016769523,-2.157625250687548,0.5365870398216748,-0.1555241417249811,Stand
0.5239249443519276,0.0018764733829697714,0.2859947082749944,0.18275429742906996,0.1938949823708508,-0.13039240890739823,Sit
-0.11317616020643056,-0.831047508351399,0.1774212348988318,0.015192247415421781,-0.339999280862265,0.2335421565474983,Walk to back
-3.5927282946248456,-3.250366856365478,-3.2345008439338647,-3.470651600208203,0.10804039571415254,-0.1732053763218044,Walk to front
0.6390767969031848,-0.5518301414691689,0.28457553591352025,0.13631744521449518,0.4397211126187967,-0.16372167668714166,Lean Right
0.5466209758789279,0.7895416199551405,-0.5404671766042368,-0.235815637866928,0.6834967227414752,-0.12810516766193358,Walk to back
0.27936501770381145,0.8132100928596995,0.17432707181595616,0.6447026990702801,0.15736129199549814,-0.16084495145496944,Walk to front
-2.1255365077574444,-0.5976144378302322,-0.04652061118670651,1.038250397225459,0.36755881760382236,0.14827389831232665,Sit
-0.11771697710837745,-0.7997767365839159,0.6624302294379967,0.6854817405337983,0.5314200835805887,-0.1602650006586327,Lean Left
0.7113457334041586,0.6721755309536376,0.7133846484593738,0.5924688921224337,0.6326364046854653,-0.18138992654495034,Turn 180
0.7822152684435615,0.6729396407012399,0.6986494641185423,0.670543697929095,0.596979242055395,-0.17540891628231775,Turn 180
-1.514535844183691,-0.7316222401865956,-1.6446101974435339,-1.6351217094473303,0.38387998071079793,-0.18240553591624123,Walk to front
-0.2251220463299515,-0.7918016526864492,0.46023395536837824,0.25578434992044957,-0.5442379988352165,0.12181736416488617,Turn 180
-0.18518483310971798,-0.01883871357716274,-0.6816498171505407,-0.41719952085398837,0.32158111132365713,-0.15064557440586493,Stand
0.4259846000225285,0.6698966062384246,0.32900729501485626,-0.13566996813701201,0.19248372834569302,-0.15067856401590493,Squat
0.5410709077003367,-0.8110053782482153,0.3740443400266977,0.14329551082555406,0.5037788199909483,-0.1579497162263528,Lean Left
-1.874783378465271,-1.3417652250327226,1.097705049054545,-0.1147818746148452,0.524504141408175,0.4496348319179404,Turn 180
0.40203671045432626,-1.4200730365042673,0.5275645278585437,-0.4685635779777935,0.5804277069238266,-0.14670717653643392,Walk to front
-0.6621615918766921,-0.543035340643286,0.6567996852299065,-0.7498217369775403,0.07365915915724018,0.34643828479147676,Sit
0.2828433658162614,0.16021003589105343,1.0057121062960719,-1.3248943988899153,-3.3925441925812425,-0.17905262329057914,Squat
0.805650656326548,0.3564121688819688,0.09894877207639634,0.7798331256195219,0.26362733649427667,-0.15805457599751283,Walk to back
0.24455413678233562,-0.013277388542785623,0.22441454269680922,0.7551658310207255,0.4713666683072113,-0.1607523150664217,Lean Right
0.40449917727299795,0.0807259071008686,-0.03562054731844241,-1.5494363172911267,0.07523834161629823,-0.16073782367619063,Walk to front
0.4836903654770071,0.2480072960188327,0.20860334668671152,0.6671790586264784,0.630462581481917,-0.1400833151135653,Walk to back
0.21467742190494304,0.7936765927904982,0.6073121576624594,0.12319838537994889,0.5577191187857999,-0.18423141614439806,Squat
0.7979313650886879,-0.24997647083495494,0.16551238873626098,0.45844498348431906,0.5015495194497605,-0.1543396025621349,Lean Right
-0.15632914752807991,-0.2888494225470009,0.5597443187672028,0.7096546183398164,0.3482106030511711,-0.17510619156045507,Lean Left
0.5849376317121353,0.6346475264491509,0.8634297694534773,0.3835115496345202,0.5327243487483243,-0.15315835083143864,Lean Left
0.6835536906313598,0.6945553615171756,1.226424655277247,-0.762653763315198,-1.9987729004484864,-0.14286438752349692,Squat
-0.1509272481517514,0.30848257133755463,-0.7950111590781441,1.0437086400989384,-2.3764087515995267,-0.1659501883010939,Squat
0.5201464146551394,0.6295555930580748,-0.22713890088453847,-1.0674116869855823,0.08198449692483155,-0.16343833991558845,Stand
0.6780961442010719,0.2805350737825374,0.3307440224262778,0.08826806883949391,0.4370281078642352,-0.16459667357686106,Stand
-0.27394271216728383,0.3600184822841343,-0.7995334965493048,0.8790676820860636,0.5340416513998006,-0.15283225830666644,Walk to back
0.2906385601003606,0.783284483726036,0.44514270400636285,0.3756822771392471,0.4550939142883912,-0.17192641332746567,Walk to front
-3.0220134925650353,-1.1451225050875915,-3.6074411272766795,-1.7233738660000515,0.5589390841856385,-0.18202679362325955,Walk to front
0.7514618282309327,0.6259232796523727,0.31792050625606816,0.6061593549681796,0.20763458902813858,-0.15950699882401279,Walk to back
0.2735736649652608,0.008077725738361583,1.0694900594147387,-1.1774794318272739,-3.338267323445533,-0.17179543924489432,Squat
0.5791781765439993,0.7750571162065761,-0.11273795252009924,0.05762289586250422,0.7012201280818918,-0.1641253157249883,Stand
0.4872931582378666,0.09161320722257128,0.23560196446275206,0.023234219174839404,0.3941616267418483,-0.18053507608399452,Turn 180
0.18584578731367424,-0.1844538632123084,0.49700674586187676,-0.16857537319865626,0.5576704416038429,-0.17160690151994715,Lean Right
-0.1622646511438164,0.7315310020878488,-1.0034367770373618,-0.39549035404880695,0.5963872981652999,-0.15148299698234088,Walk to front
0.5493830911596167,0.366703859895611,0.13703764332721807,0.7161293192176159,0.5361115318503739,-0.18154547289558967,Walk to front
-0.018904732406220013,0.5454532770943231,0.5539436188905177,0.03178004876111674,0.3953343965676813,-0.1156637877615754,Sit
0.5129685086284953,-0.06177460721054142,0.6372133265686889,-0.9752867015252258,-3.5146559629094543,-0.16955510342167723,Squat
0.3550378047775421,-1.0529129786583378,-0.5002525486360212,1.0729049907659827,-0.47826016386201875,-0.12056690847539953,Walk to back
0.7639387888504684,0.11259599201035718,0.07131103976631215,-0.1964037255081874,0.32446205724286487,-0.15764240201169177,Walk to back
0.18210246435391259,0.6789448807601193,0.27644192227165054,0.5486786145559266,0.49355880231130767,-0.040236867727102235,Sit
0.7587481656564773,0.10362295209445421,0.31795566387607893,0.13054571626911532,0.6575559982336455,-0.12970309450926804,Squat
-1.0556019976162594,-1.2140770595588952,0.10896309613441325,0.13948868888187985,-0.1870269641708131,19.499269242028262,Sit
0.5637093654855203,0.5555222089249141,0.2207163831169038,0.08671032067902953,0.4694653530022561,-0.15600158294662717,Stand
-0.03810713352384145,0.21428310243833545,0.568523070304209,0.4931985020085027,0.47847512469850806,-0.17216811673117394,Lean Left
-0.04177399120133937,-0.015779059088334383,0.4221296813577321,0.34939429490913576,0.35791265962058866,-0.1512719510519729,Walk to back
0.8074937796408697,0.3697176670918972,0.007836860251963397,-0.11505642461749614,0.5223845513793256,-0.1367215356791551,Walk to back
0.357257400150702,0.6961134460707489,0.44507703673510235,0.83513454617772,0.296260659907046,-0.1588738123197536,Walk to front
-0.2798274251738524,0.7424918237354795,-0.21814467466339202,1.0243938070912986,0.5159115887829453,-0.14782323547084125,Walk to front
-1.4190996222658177,-1.9818927140920128,0.14897597711127958,-0.06843398409408491,-0.13025562986916797,4.154850860252545,Sit
0.796327062456463,-1.2424793034249886,0.03817147613290597,0.21161510420702204,0.3729825516517001,-0.15735074310377736,Lean Left
0.7915799431175394,-0.5985982901694209,0.5852443996755872,-0.04547205646427893,0.42116664981021357,-0.15119149664121706,Lean Left
-0.1327021426810173,-0.3929718108810571,1.1652710873962386,-0.3070034714067099,0.1819686270321035,0.6817330108345596,Sit
0.5493678541603126,0.49062350483069594,0.24360515380008402,-0.005425259320154176,0.2576211245636383,-0.16096058644512143,Stand
0.7827085202719188,0.8210479234034936,-0.28112333798999334,0.09048431118790937,0.48210046163961756,-0.1698941274904867,Turn 180
-1.5002094804515025,-0.42150188627414525,0.25002760161038995,0.6074049554075087,0.186923308321229,8.073728691597907,Turn 180
-0.03759196474617176,-0.03240220819143369,0.191868240583577,0.8254574646502995,0.3233715526044746,-0.16297724516827303,Lean Left
-0.20662395378366805,-1.922849506041807,-0.032932825259588294,-0.4405175924888056,-0.3660313347971202,7.459450590166824,Sit
0.5406803374463328,0.5629152860861991,0.3858260814919889,0.01098053094165927,-0.014175104970548462,-0.15355677233742887,Squat
-2.1615515333932587,-2.508562629320543,-3.2182887799630007,-3.200878745580486,0.6120768576270056,-0.18102542660046228,Walk to front
-0.08900810992211912,0.4310199246918632,-1.2561208221734446,1.2823423415603858,-2.7178978691449207,-0.17384337114050835,Squat
0.390653580378371,0.35776097648416766,-0.026291737936704827,0.5089258743509262,0.04605798918151453,-0.1596754021297426,Stand
0.10865592196543945,-1.4430579382459898,-0.39516329891877156,-2.102728803546017,0.6065312426619592,-0.16892245176667706,Stand
0.48169065303316727,0.5873189252032759,0.43199284464555054,0.2044608852161984,0.5588167006541284,-0.18175504252306102,Lean Right
-2.3415008541694906,-1.0064177645133716,-2.5849301474585475,-1.5812575414922763,0.43639768923938005,-0.16737325849137252,Stand
0.5002167017329732,0.43813653372875455,0.09271853712231445,0.16800933407630217,0.30987354552674046,-0.1737221810525335,Stand
0.40489549818315584,0.6989602706997211,0.47448620232717004,0.4242108076156358,0.6362273203997144,-0.15757997153465023,Stand
0.40301792761668537,0.11052359309029373,-0.03637362038983013,0.32504584909450684,0.042324926118938476,-0.1709149731507051,Lean Right
-0.2684905965848239,0.6186610307096417,0.0637154690281737,0.8915896944740686,0.4811438726153306,-0.14914097468383453,Lean Right
-0.018707731140992175,-0.15929514445084286,0.4858636401027035,0.7921397242698117,0.6695012339481059,-0.16336822969473502,Lean Left
0.10658863859112835,0.15965594445761494,-0.2908790929854309,0.41497872624123644,0.5608047536423287,-0.16954425899339592,Turn 180
0.3458862585939531,0.6656422721602845,0.22837777952028204,0.5307521133134796,0.04084914288380134,-0.16599619430366516,Lean Left
-0.2733492853729322,0.7263494052399548,-0.4948797593316552,0.43196565530114617,0.5961496647947796,-0.16283713477085857,Turn 180
-1.5601522208732173,-0.767270910045659,-1.7039476909675508,-1.6015774380073358,0.43077309921529366,-0.18289566187429007,Walk to front
0.6381036421630524,0.34467230075762967,0.5120628114051323,-0.06759625203543948,0.6505120798806456,-0.1634443516438228,Turn 180
0.6302482707892623,-0.6919478014389325,1.3002497748035964,0.5358654179151453,0.2112552029874939,1.4378764731383509,Turn 180
0.3961652974150745,0.5391624369290748,0.2854698840641732,0.6800055159934428,0.5933291906075656,-0.09749666085956898,Sit
-0.43006757768789594,0.22914770539329296,1.0501663338959215,-0.09850731800785942,0.07308326933139903,-0.0962343686652263,Sit
0.5227997480001964,0.18669323606013366,0.582110438553437,0.43729897579881133,0.6732223156939301,-0.12406267403540526,Turn 180
-1.349347353089581,-1.0316790222161911,0.19927796537653483,0.7323932083910119,0.2457181422868071,11.690982911248788,Sit
-2.1078656471758475,-0.04297524668887739,-1.071043523669321,1.2074003116092162,0.14712605607012433,-0.11287649645577359,Walk to back
0.1903127741744809,0.7292674792761124,0.31322376616863296,0.36496059788327356,-0.0323814365174077,-0.172910336763909,Lean Left
-0.07806445390637863,-1.094865310525875,0.19577305209662266,-0.05266120040839345,-0.493135493931775,0.16298028602540754,Turn 180
0.0259268177906768,-0.8068476976410319,0.6513632629698713,-0.2855762494615143,0.043595005871454935,-0.14462385936542183,Turn 180
0.6280493058521539,0.8163722218266757,0.25347155461277115,0.22313586806069205,0.347997895998605,-0.16628204748758837,Stand
0.12391760770463768,0.0297262451025788,0.322758246464307,0.9767185346040332,0.6755599707964215,-0.17840238589315846,Lean Left
0.35695865382145864,0.7169886549834604,-0.23991683767383573,0.3259906581495325,0.522856006090996,-0.1525383225534339,Walk to back
0.6192937577625567,0.1618156621677833,0.28238909774558246,0.39417172677066487,0.5552275703133861,-0.17439436886796839,Stand
0.20302008223450171,0.7973142135255077,0.6028406968697954,0.10309205726494623,0.6131759647808598,-0.18256894829440373,Squat
0.6786079410051269,-1.378004921020519,0.020168598865456668,0.2923972844116961,0.3889086667266201,-0.14614256579335483,Walk to front
-0.5104071662204892,-1.8690580771842842,-0.22463701353996218,-1.1704165862534535,-0.6628841457683177,0.7434935081092982,Sit
0.5981395483052538,0.4509653039992373,0.7374845795529732,0.44259104355473716,0.4530265901868566,-0.16061296691198307,Turn 180
-0.1932782826002015,-0.3338279869853282,-0.08304428663915345,0.6321635407366082,-0.6243537406057319,0.0367613781736926,Walk to back
0.745617012102637,0.6298818597310978,-0.6289167853335211,0.08871768496030633,0.5146694649254636,-0.1418741339103183,Walk to back
0.8080599636427839,0.7545840109570524,1.2483783846067242,-0.6171928243506017,-1.5658199534376074,-0.11157799979896263,Squat
0.19525162540457208,0.6326459553878636,0.2736320379279251,0.8417017318534754,0.2157689735996482,-0.153659330573328,Walk to front
-3.1027672076523882,-2.0069642150075335,-3.045468285589648,-2.2365556884567463,0.3984067715032969,-0.1723814797333861,Walk to front
0.36292679490187174,-1.8613765934289626,0.18270816094080042,0.0011708490788309705,0.32641103763659346,-0.17252698311622966,Walk to front
-2.872080351389045,-3.0107131064032684,-3.8257654743771665,-3.46260101455755,0.6896045505465219,-0.19172091963125368,Walk to front
-0.7412380286064109,0.21453505015090243,0.7298352855811998,0.10621866422215863,-0.2469294236109828,1.4743338455608606,Sit
0.6315859610098503,0.6779142452446504,-0.007149916204753606,0.06545130024323059,0.42235365423268356,-0.1483552594475582,Walk to front
-0.4345541237647786,-1.5897593210052992,0.47162040142282646,-0.3113399991207095,0.32675237736503576,0.7639145363536286,Sit
0.21295322042621842,-0.16865703022341685,0.1873401456915908,0.7941604413803317,0.388936725327098,-0.1645580513881066,Lean Right
-4.531288115585067,-3.8926287142837,-4.003541642712333,-4.106719617930894,0.31451539866478884,-0.19129161684790666,Walk to front
-0.5139037265054769,-1.3023858160352946,0.6545538073872432,0.09291971585945479,-0.061949373315628414,1.2206225210442436,Sit
0.3307781934822427,0.7159598992169575,0.8153301614353702,-1.3851998141096982,-3.4058357202952485,-0.17114436321497542,Squat
0.7675035600618294,0.42972906844128744,0.16137219601925845,0.5504294961799683,0.1419121751702747,-0.16298851649095944,Lean Right
-0.06398732468358533,0.6811706536912716,0.9244592547128466,-0.20336268377299516,0.3910911270765078,0.009523619835387569,Sit
-0.26304850925755363,-0.7849719013620629,0.2501784223927762,-0.01887907134907524,-0.1893385173967177,0.6915862858106261,Walk to back
0.5975271375463942,0.730891028223509,0.6622880105550599,-0.3428035490511926,-0.5825691716901966,-0.14439573022214866,Squat
0.3814114473818884,0.4557658105440673,-1.4361240668506747,0.5255254905689165,-3.3519231249720765,-0.1705959029499064,Squat
0.393016282344206,-1.3674664574719202,0.2378594730182225,-0.12335363133684768,-0.7730077744050127,0.17310739297987146,Walk to back
-3.005751173258961,-1.7885944027723046,-3.5928151780544195,-2.106844225907973,0.5818145651208693,-0.18092600964138542,Walk to front
0.4966636074716773,0.7681359936070623,0.08588854106460397,0.057019483187701475,0.2463173424272448,-0.17967316890371923,Stand
-0.022142746683037028,-0.5386373942705722,0.43934548974680265,0.9112231531519411,0.49664127054514784,-0.17330638952559835,Lean Left
